epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
43,171990,2.075784,2.075210,-19.220931,17.7419,17.7420,9.0051,9.2541,5.1086,774.36,1001.0,2,172000,1334.9
44,175990,2.098102,2.094083,-19.063608,17.5774,17.5774,9.3825,9.6894,5.1033,606.56,806.6,5,176000,1370.3
45,179990,2.170713,2.162902,-18.843467,17.3752,17.3751,9.7699,10.0386,5.1940,753.84,1001.0,5,180000,1403.8
46,183990,2.171626,2.164153,-18.631926,17.1546,17.1545,9.8348,10.1627,5.2248,716.74,1001.0,2,184000,1436.6
47,187990,2.191103,2.188429,-18.415686,16.9503,16.9501,10.2032,10.4632,5.3141,651.86,878.2,8,188000,1470.1
48,191990,2.195996,2.189583,-18.247886,16.7927,16.7927,10.6043,10.9130,5.2902,760.84,1001.0,2,192000,1506.1
49,195990,2.168747,2.162249,-18.087997,16.6527,16.6527,10.6773,11.0794,5.2518,740.81,1001.0,4,196000,1541.4
50,199990,2.228375,2.226767,-18.016717,16.5825,16.5826,11.0741,11.3387,5.2575,770.67,1001.0,5,200000,1576.1
51,203990,2.215547,2.215962,-17.937309,16.5193,16.5194,11.2749,11.6256,5.3311,741.62,1001.0,2,204000,1610.4
52,207990,2.245586,2.242110,-17.925848,16.5186,16.5186,11.6153,11.9595,5.3840,762.63,1001.0,7,208000,1644.6
53,211990,2.264781,2.263151,-17.941662,16.5399,16.5399,11.7368,12.1735,5.2621,770.88,1001.0,2,212000,1679.2
54,215990,2.270349,2.267253,-17.914873,16.5181,16.5180,11.9050,12.2471,5.4268,769.89,1001.0,4,216000,1713.7
55,219990,2.303615,2.297866,-17.798514,16.4419,16.4420,12.1991,12.6395,5.4439,769.11,1001.0,5,220000,1748.1
56,223990,2.317229,2.317370,-17.745070,16.3866,16.3866,12.3948,12.8129,5.4040,332.85,1001.0,2,224000,1782.9
57,227990,2.347157,2.345909,-17.773337,16.4265,16.4265,12.4896,12.8712,5.5311,777.32,1001.0,7,228000,1818.3
58,231990,2.438359,2.434347,-17.748365,16.3897,16.3898,12.8429,13.4213,5.5042,508.93,671.0,3,232000,1853.3
59,235990,2.533467,2.530701,-17.688048,16.3312,16.3313,13.1646,13.6288,5.5605,628.04,804.2,5,236000,1887.8
60,239990,2.540118,2.540330,-17.602626,16.2835,16.2835,13.8002,14.2409,5.5485,765.37,1001.0,5,240000,1920.1
61,243990,2.601397,2.603461,-17.568353,16.2396,16.2397,14.0697,14.6299,5.4530,750.94,1001.0,2,244000,1952.8
62,247990,2.729550,2.729550,-17.452552,16.1275,16.1277,14.4766,15.1689,5.6682,670.80,878.1,8,248000,1986.1
63,251990,2.759350,2.758890,-17.242370,15.9333,15.9334,15.0445,15.6648,5.6009,718.79,1001.0,2,252000,2020.7
64,255990,2.748617,2.753066,-17.173410,15.8662,15.8663,14.8282,15.8714,5.7266,725.33,1001.0,4,256000,2054.7
65,259990,2.836636,2.839199,-17.159310,15.8650,15.8651,15.3527,16.3939,5.6304,604.64,836.7,6,260000,2088.6
66,263990,2.761570,2.765687,-17.197637,15.9108,15.9108,15.1769,16.0354,5.6392,763.15,1001.0,2,264000,2123.0
67,267990,2.812918,2.821873,-17.246053,15.9555,15.9555,15.4315,16.5623,5.7671,758.99,1001.0,7,268000,2158.5
68,271990,2.938504,2.943556,-17.301780,16.0111,16.0113,15.7276,16.8664,5.7022,744.90,1001.0,2,272000,2192.6
69,275990,2.866655,2.878425,-17.521364,16.2132,16.2133,15.9033,17.0607,5.7876,704.26,1001.0,4,276000,2228.1
70,279990,2.750097,2.754302,-17.740474,16.4431,16.4429,15.7308,16.1336,5.7954,751.93,1001.0,5,280000,2264.7
71,283990,2.724066,2.736813,-18.081653,16.7742,16.7743,15.3008,16.3540,5.7068,746.29,1001.0,2,284000,2299.2
72,287990,2.714360,2.718429,-18.341948,17.0691,17.0691,14.5933,15.8824,5.8418,756.99,1001.0,7,288000,2333.4
73,291990,2.747809,2.756920,-18.635932,17.3612,17.3611,15.2620,16.2849,5.7628,753.78,1001.0,2,292000,2368.5
74,295990,2.757876,2.764811,-18.832104,17.6011,17.6013,15.0184,16.0972,5.8361,765.24,1001.0,4,296000,2404.9
75,299990,2.774387,2.777994,-19.093383,17.8434,17.8435,15.1697,16.2650,5.7896,761.66,1001.0,5,300000,2441.0
76,303990,2.773538,2.776003,-19.312976,18.0631,18.0631,15.3051,16.0936,5.7704,754.00,1001.0,2,304000,2477.4
77,307990,2.814286,2.814193,-19.547905,18.3101,18.3102,15.2710,15.8919,5.9084,760.71,1001.0,7,308000,2513.3
78,311990,2.818266,2.824047,-19.753927,18.5085,18.5086,15.3296,16.0978,5.8065,762.14,1001.0,2,312000,2548.0
79,315990,2.839542,2.844654,-19.900253,18.6720,18.6721,15.6142,16.2788,5.8609,759.23,1001.0,3,316000,2583.3
80,319990,2.912176,2.922960,-20.076932,18.8454,18.8455,15.9059,16.4530,5.8207,757.10,1001.0,6,320000,2619.3
81,323990,2.893596,2.899561,-20.221924,18.9968,18.9969,15.5521,16.2628,5.9010,751.66,1001.0,2,324000,2650.0
82,327990,2.914143,2.919112,-20.379526,19.1901,19.1902,15.7691,16.6040,5.7657,766.85,1001.0,7,328000,2681.8
83,331990,2.913499,2.915386,-20.560123,19.3669,19.3670,15.9164,16.4457,5.7220,525.57,692.7,3,332000,2713.7
84,335990,2.878543,2.885119,-20.690154,19.5033,19.5032,15.7512,16.3128,5.7823,776.56,1001.0,3,336000,2748.4
85,339990,2.910855,2.912738,-20.847536,19.6581,19.6581,16.0529,16.3203,5.8828,778.76,1001.0,6,340000,2783.0
86,343990,2.939716,2.940322,-21.028350,19.8623,19.8625,15.8084,15.9955,5.8176,780.26,1001.0,2,344000,2795.6
87,347990,2.905309,2.901459,-21.223229,20.0567,20.0567,16.4881,16.2210,5.7680,786.55,1001.0,6,348000,2806.2
1,3900,,,,,,,,,-10.80,25.5,33,4000,0.3
