epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
131,523900,290.839164,291.591267,-122.454778,121.1715,121.1718,3119.4784,4105.2876,3.3451,0.4769,250.68,51.1,85,44,524000,264.8,0.647158,0.552615,0.047272
132,527900,294.188736,293.011427,-122.505171,121.3017,121.3083,3229.4916,4078.2707,3.2764,0.4636,236.28,48.2,78,35,528000,267.3,0.661867,0.564613,0.048627
133,531900,293.008285,291.688725,-122.821484,121.4623,121.4597,3149.0143,4395.6454,3.0567,0.4768,232.19,47.3,86,40,532000,269.8,0.668829,0.571157,0.048836
134,535900,295.245197,289.961489,-122.624293,121.4459,121.4440,3363.2425,4340.3908,2.9143,0.4973,224.71,46.2,87,37,536000,272.2,0.691929,0.589232,0.051348
135,539900,,,,,,,,,,231.35,47.0,77,33,540000,272.8,,,
136,543900,292.647791,294.355099,-122.877705,121.6296,121.6293,3306.9925,4429.2834,2.8013,0.5034,254.19,51.2,89,43,544000,275.2,0.659851,0.563123,0.048364
137,547900,293.389844,297.034581,-122.986082,121.6740,121.6745,3383.6582,4569.2733,2.8436,0.5070,253.06,50.9,77,45,548000,277.7,0.658457,0.562073,0.048192
138,551900,290.242851,294.000947,-123.117957,121.8404,121.8341,3356.6997,4648.1289,2.8040,0.5565,256.43,51.7,65,34,552000,280.1,0.658575,0.561915,0.048330
139,555900,293.486542,293.585379,-123.288799,122.0092,122.0179,3517.4797,4712.3432,3.0408,0.5705,271.93,55.0,72,40,556000,282.6,0.664497,0.567354,0.048572
140,559900,,,,,,,,,,253.31,51.7,86,44,560000,283.2,,,
141,563900,297.539088,294.580748,-123.229419,122.0265,122.0332,3317.5698,4698.1423,2.9300,0.5489,265.99,53.7,72,33,564000,285.6,0.651821,0.556277,0.047772
142,567900,294.749540,292.270006,-123.378909,122.1409,122.1574,3363.3745,4596.1873,3.0307,0.5688,274.92,54.8,70,35,568000,288.0,0.635681,0.543498,0.046091
