epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,115.52,25.8,155,71,4000,1.4,,,
59,235900,186.899640,179.309351,-117.911805,115.5553,115.5553,7481.4724,8962.0542,2.0396,0.3816,350.98,73.1,63,31,236000,119.9,0.476558,0.411766,0.032396
60,239900,,,,,,,,,,356.11,74.1,52,27,240000,120.4,,,
61,243900,190.409664,180.422688,-118.493204,116.2145,116.2192,8360.6306,9935.3068,2.0815,0.4708,359.59,74.9,52,28,244000,123.0,0.508352,0.439058,0.034647
62,247900,191.689189,179.378233,-119.128509,116.7248,116.7335,8633.5917,9932.4888,1.9056,0.5765,349.14,72.6,55,28,248000,125.4,0.454986,0.393988,0.030499
63,251900,200.267973,187.966061,-119.534060,117.0310,117.0390,9047.5249,9888.9046,2.0830,0.6274,351.83,73.1,57,30,252000,127.9,0.503652,0.435448,0.034102
64,255900,202.212907,188.777853,-119.789308,117.4842,117.4899,9337.5377,10771.4979,2.2612,0.6390,353.21,73.6,59,30,256000,130.4,0.460186,0.398345,0.030920
65,259900,,,,,,,,,,355.21,73.9,43,23,260000,131.0,,,
66,263900,204.590057,194.134627,-120.186253,117.8616,117.8662,10186.9734,10911.4932,2.2818,0.6651,351.08,73.1,60,34,264000,133.6,0.459230,0.397598,0.030816
67,267900,206.455801,197.335808,-120.782519,118.3714,118.3663,9945.9638,11043.1666,2.1166,0.7463,347.34,72.1,55,34,268000,136.2,0.422228,0.364900,0.028664
68,271900,212.220075,200.424016,-120.850111,118.4546,118.4560,10421.2190,11255.0749,2.1727,0.6506,351.14,73.0,55,28,272000,138.8,0.516871,0.447969,0.034451
69,275900,213.334482,205.507979,-120.901596,118.5885,118.5948,9689.5352,11489.0560,2.0208,0.6315,337.25,70.2,60,29,276000,141.2,0.446718,0.387558,0.029580
70,279900,,,,,,,,,,353.35,73.6,47,27,280000,141.8,,,
71,283900,222.714203,209.784777,-121.036318,118.7319,118.7359,11016.2220,11046.3192,2.1611,0.5958,344.00,71.7,66,36,284000,144.3,0.442390,0.382938,0.029726
72,287900,224.805659,217.918873,-121.173677,118.7962,118.8034,10849.4903,11559.9024,1.8558,0.7228,345.19,72.2,51,18,288000,146.8,0.436103,0.377061,0.029521
73,291900,217.077656,217.529585,-121.363992,119.0267,119.0300,10389.6672,11913.2847,2.3526,0.8199,358.61,74.9,58,30,292000,149.3,0.416101,0.361149,0.027476
74,295900,227.253683,221.754629,-121.660454,119.3448,119.3511,11343.5981,11896.3769,2.0852,0.9201,342.28,71.3,46,26,296000,151.7,0.446106,0.386059,0.030024
75,299900,,,,,,,,,,354.73,74.2,60,29,300000,152.3,,,
76,303900,224.611569,223.040119,-121.605630,119.4440,119.4510,11052.1336,11531.2524,2.0881,0.7320,346.73,72.4,53,30,304000,154.8,0.417177,0.360842,0.028168
77,307900,229.778723,225.119384,-121.585918,119.3645,119.3456,11206.4755,12523.7701,2.0610,0.6508,353.44,73.7,55,31,308000,157.2,0.454273,0.393837,0.030218
78,311900,229.395262,220.755917,-121.880451,119.8619,119.8582,10335.7654,10774.9622,1.9030,0.6022,354.88,74.0,49,28,312000,159.7,0.391888,0.340005,0.025942
79,315900,228.687191,219.249168,-121.803645,119.9387,119.9302,10383.7327,11547.1466,1.8997,0.6166,356.73,74.5,61,32,316000,162.2,0.376660,0.326061,0.025300
80,319900,,,,,,,,,,347.10,72.3,57,29,320000,162.8,,,
81,323900,223.455504,216.940362,-121.831010,119.8527,119.8624,10612.0911,10864.5298,2.0551,0.6170,342.20,71.2,50,27,324000,165.3,0.364816,0.316643,0.024086
82,327900,223.996214,221.439677,-121.676360,119.6721,119.6629,10853.4179,11204.4951,2.0574,0.6285,350.15,73.0,56,31,328000,167.8,0.362693,0.314530,0.024081
83,331900,226.470481,221.359615,-121.820727,119.8542,119.8664,10619.9194,10761.2890,1.8085,0.6129,358.75,74.9,49,23,332000,170.3,0.471071,0.408340,0.031366
84,335900,223.604480,217.169989,-121.732365,119.8738,119.8658,10361.2935,11365.7708,2.0708,0.5995,356.30,74.2,58,28,336000,172.8,0.350151,0.303685,0.023233
85,339900,,,,,,,,,,364.76,76.2,55,24,340000,173.3,,,
86,343900,222.452184,216.200621,-121.717893,119.9337,119.9285,11063.1546,11430.7100,1.8846,0.5785,351.14,73.3,50,28,344000,175.9,0.439840,0.382637,0.028602
87,347900,223.285871,214.513101,-121.992066,120.2530,120.2533,10749.1215,11484.8930,1.8925,0.6044,355.35,74.2,55,28,348000,178.3,0.376542,0.326056,0.025243
88,351900,215.437439,204.564759,-121.943155,120.1445,120.1617,10152.8353,10268.0749,1.6930,0.6061,347.94,72.6,58,29,352000,180.8,0.420513,0.365673,0.027420
89,355900,215.695460,204.589314,-121.839951,120.2384,120.2346,10993.5267,11598.7003,1.5094,0.5657,342.30,71.3,51,29,356000,183.2,0.357488,0.310129,0.023680
90,359900,,,,,,,,,,356.82,74.3,56,33,360000,183.8,,,
91,363900,214.044377,201.346605,-121.957104,120.2711,120.2776,10579.1316,10872.7181,1.9071,0.5752,357.72,74.6,54,25,364000,186.3,0.392166,0.339904,0.026131
92,367900,206.265357,200.228245,-122.124107,120.4482,120.4583,10532.8535,11019.9410,1.7397,0.4890,355.99,74.0,52,23,368000,188.8,0.352111,0.305703,0.023204
93,371900,199.805674,190.866168,-122.044259,120.4879,120.4894,9907.4084,10002.5439,1.7353,0.5059,359.91,75.1,53,30,372000,191.3,0.388907,0.336729,0.026089
94,375900,193.182850,184.541100,-121.982618,120.5495,120.5594,9260.3671,9428.2290,1.9649,0.5147,359.88,74.9,58,34,376000,193.7,0.364109,0.315833,0.024138
95,379900,,,,,,,,,,363.82,75.7,48,27,380000,194.3,,,
96,383900,197.808124,191.710896,-122.456817,120.8912,120.9049,10461.9861,10014.3766,1.8348,0.5168,359.78,74.8,59,34,384000,196.8,0.369122,0.319800,0.024661
97,387900,195.084383,184.342570,-122.801270,121.1542,121.1675,9181.2152,9440.7272,1.7307,0.5481,343.77,71.2,52,27,388000,199.3,0.380479,0.330174,0.025152
98,391900,192.188904,183.420115,-122.670887,121.1598,121.1542,9631.9515,9770.5869,1.7142,0.6138,362.37,75.3,56,29,392000,201.8,0.335207,0.291047,0.022080
99,395900,195.503819,183.276684,-123.067288,121.5281,121.5233,10054.4797,9790.5348,1.7030,0.6930,351.33,72.8,49,22,396000,204.2,0.390255,0.338807,0.025724
100,399900,,,,,,,,,,365.71,76.0,61,28,400000,204.8,,,
101,403900,189.521427,180.997153,-123.353001,121.7051,121.7048,9136.9000,9513.9468,1.7535,0.5698,346.68,71.8,49,20,404000,207.4,0.384100,0.332970,0.025565
102,407900,193.553111,182.773393,-123.394624,121.8641,121.8612,9128.4888,9785.3885,1.5574,0.7157,357.29,74.1,61,34,408000,209.8,0.341140,0.296195,0.022472
103,411900,193.904595,183.616723,-123.586619,122.1299,122.1411,9489.5305,10002.4002,1.7169,0.6555,348.60,72.2,55,22,412000,212.3,0.357545,0.310901,0.023322
104,415900,199.212506,185.781567,-124.134975,122.7346,122.7347,9697.2635,9272.2472,1.8354,0.5382,340.96,70.5,54,27,416000,214.7,0.380961,0.330878,0.025042
105,419900,,,,,,,,,,340.42,70.3,61,36,420000,215.3,,,
106,423900,197.514778,189.569078,-124.775200,123.3561,123.3526,9437.6488,10019.2705,2.0526,0.5512,341.55,70.4,51,28,424000,217.9,0.326367,0.283861,0.021253
107,427900,193.616074,183.057301,-125.461092,123.8214,123.8266,8808.8997,9022.0689,2.2116,0.6672,356.80,73.7,54,20,428000,220.3,0.372561,0.322931,0.024815
108,431900,197.617837,190.584189,-125.407439,124.0769,124.0786,9038.3266,9637.2044,1.8646,0.5577,353.52,72.9,55,32,432000,222.8,0.399376,0.345774,0.026801
109,435900,199.258814,189.632980,-125.904734,124.4770,124.4790,9608.9141,9814.1238,1.8357,0.7080,352.09,73.1,56,31,436000,225.2,0.382598,0.332277,0.025160
110,439900,,,,,,,,,,355.35,73.8,53,28,440000,225.8,,,
111,443900,200.654269,188.841931,-126.186707,124.7224,124.7317,8434.9282,9624.8722,1.8908,0.6104,349.98,72.9,57,30,444000,228.4,0.375392,0.324610,0.025391
112,447900,199.677647,190.789169,-126.397956,125.0068,125.0038,9257.8664,9533.8771,1.7409,0.7457,352.79,73.3,59,32,448000,230.9,0.347506,0.301354,0.023076
113,451900,203.780307,192.709752,-126.421737,125.1249,125.1326,9372.7960,9625.3185,1.7485,0.7182,355.72,74.0,46,26,452000,233.4,0.385652,0.334913,0.025370
114,455900,198.689310,189.696613,-126.639332,125.2210,125.2202,9632.4815,9722.4421,1.9143,0.7311,353.28,73.4,64,35,456000,235.9,0.376523,0.326663,0.024930
115,459900,,,,,,,,,,344.59,71.5,40,19,460000,236.5,,,
116,463900,206.697276,198.973331,-126.943131,125.4986,125.5058,9104.4343,9697.7880,1.8678,0.8312,347.11,72.0,71,39,464000,238.9,0.344337,0.298778,0.022779
117,467900,200.697108,189.571858,-127.004696,125.6617,125.6556,9595.3894,8938.2281,1.7841,0.8938,336.94,69.7,45,23,468000,241.4,0.350592,0.304180,0.023206
118,471900,204.479101,194.100223,-127.384924,125.9831,125.9917,9587.5446,9464.3672,1.7377,0.8176,350.07,72.7,63,34,472000,243.8,0.415600,0.360912,0.027344
119,475900,201.846772,192.546177,-127.664068,126.1985,126.2126,9553.6178,9813.5652,1.9367,0.8343,347.41,71.6,52,28,476000,246.3,0.366866,0.318625,0.024121
120,479900,,,,,,,,,,355.24,73.0,56,24,480000,246.8,,,
121,483900,205.466234,190.756536,-127.771531,126.4055,126.4030,10350.6597,9600.4236,1.7730,0.7590,346.54,71.4,58,24,484000,249.4,0.380339,0.330102,0.025119
122,487900,205.893090,194.316935,-127.886485,126.5482,126.5532,9050.7798,8851.4956,2.0396,0.7309,346.25,71.6,47,22,488000,251.8,0.354043,0.306971,0.023536
123,491900,211.557786,194.998464,-128.295210,126.7700,126.7579,10181.9972,9751.0089,1.8664,0.8925,355.97,73.6,62,38,492000,254.3,0.359986,0.311895,0.024046
124,495900,207.991455,193.414212,-128.219097,126.8767,126.8777,9877.7616,9976.9431,1.8410,0.9710,363.19,74.3,51,29,496000,256.8,0.324398,0.281059,0.021669
125,499900,,,,,,,,,,348.94,72.0,61,33,500000,257.3,,,
126,503900,210.468075,196.201794,-128.311344,126.9945,127.0122,9870.6859,9504.8916,1.7983,0.9636,363.43,74.6,42,22,504000,259.9,0.357768,0.310059,0.023855
127,507900,211.032838,195.727492,-128.252266,126.9905,126.9851,10363.3168,9276.3026,1.7782,1.0515,357.18,73.7,67,33,508000,262.3,0.446519,0.387833,0.029343
