global_step,episode_return
389852,56.70788648060316
390271,290.2537255256566
390843,474.18359773324335
391843,490.0955358680934
392843,559.5470819093317
393843,197.82518216837371
393853,5.520351679356558
393970,74.40848848795268
394276,171.4858441339265
395095,495.94028420296604
395189,78.89309460856046
395936,419.4636917270188
396936,251.3738157838133
397936,245.26397224475517
398936,515.9475266676886
398958,6.464998265453302
399958,311.4790421483724
400172,134.72662167086585
400583,361.3122585508155
401583,150.86517074291933
401740,118.84120544500135
401939,142.61342295632636
402939,509.4055939445126
403575,605.714774620379
403621,37.92469724489666
404266,628.914506370394
405266,448.8343705590516
406266,261.6827169094837
406365,109.36753186286329
407365,414.1476858533348
407599,120.64797004837996
408599,242.71116498050034
408750,120.07162632112725
409750,927.2357667851685
410750,232.78223458860023
411750,332.2578792488175
412662,683.198091338887
413662,357.72728875913265
414662,408.42848940957276
415662,300.66230951744296
416662,249.80033320406014
417662,799.8956060078713
418517,704.2437337458856
419358,610.7210176571517
420358,380.42280551895095
421358,756.5778037017653
422358,488.05319422616526
423358,377.35946212900706
424358,278.8619865434989
425358,1143.3258854496823
425989,808.2097551153727
426003,6.245159745086675
427003,602.1426674826149
428003,283.89018185757305
428659,544.6917569445387
428734,71.90630194399486
428802,58.836860812062056
428890,91.8963377196879
429074,172.72305959952564
429874,700.9363159496177
430226,391.4770649412121
430306,95.80459655263459
431306,700.632378412818
431518,202.7301451366268
432518,776.3046141223508
432550,24.92360451583551
433402,625.482355298819
434402,864.5919595482918
435402,771.9878917302084
435947,611.5590058104398
436947,745.7595226521644
437947,464.35849112733683
438947,891.4768665681802
439947,233.1412889230368
440947,438.99048656197795
441020,61.2721722366552
441036,16.719955105973693
442036,433.6108592537523
443036,739.437536908182
444036,385.46960564352725
444526,553.2293396301624
445526,729.9456205151126
446297,822.1063992868936
447297,973.7640467330175
447407,96.6006647148129
448407,922.0684255114962
449407,760.3018707006047
450407,470.82293623416973
451407,1134.934465553814
452407,308.64410497102295
452873,477.9417497630735
453068,168.17514748032812
454068,942.194912342964
455068,411.7962572584213
456068,774.8327316222625
457068,1209.651721969218
458068,664.2956628763592
458183,117.13225287311596
459183,1085.1102519677515
460021,1075.717381899285
460871,920.1236477959985
461189,328.92696824854744
462189,569.734035860213
463189,1243.7039815540052
464189,1306.848827492888
464575,424.3897775821795
465575,700.8890727350711
466575,735.9132110915476
466594,18.009478637948323
467308,760.3196169879136
467473,223.3864536426448
468473,874.4564911025584
469473,1301.1464951097626
469792,534.2318009037056
470643,1109.2648016689482
471265,774.1581990821662
471517,343.8866014853521
472517,409.7072125585696
473517,474.58328170381907
473545,38.35431660134478
474545,924.6638369131338
475545,853.2975526729064
475838,59.917128893394754
476088,268.5969460022107
476120,24.019716040208493
476607,624.0106332072958
477607,613.9462825063733
478607,1254.2678314019752
479607,521.9593835687779
480607,1154.428028734934
481607,820.912888201397
482266,636.7887236644262
482452,259.59895748364914
483452,478.9993904832818
484100,902.1105111529447
485100,568.1818548727017
486100,1396.5305939634736
486149,63.77491596411666
486295,234.7002024197654
487295,791.5597965011691
488295,1091.4551979503678
489295,583.7198470765727
489466,201.4873658494239
490466,451.43506265393
491466,1062.9640244841783
492466,526.0377093777793
492517,92.41376752616233
492945,545.4292237565402
493945,1290.3074270317127
494166,234.44198357074026
495166,561.9089730886103
495388,295.07114746887873
495539,174.79740105979565
496539,578.5933286987859
497539,1037.203449392778
498539,1086.9134592821351
499539,1313.040977704447
500210,867.805134139152
501210,800.3409092636196
501409,348.46963683580015
502155,1058.7706485660656
503155,1298.0763210035248
504155,747.5445559760589
505155,1120.0380197688514
506155,1148.850403363116
506200,72.2968782098476
507017,1243.3746439911529
507759,970.999229293453
508383,881.6761166246887
508669,366.235972934183
508757,135.40997498973712
509244,630.0969868178156
509624,514.153664062714
510436,845.8843008060669
511436,534.0172907833219
512436,548.0559325134723
512557,138.5766191909563
512661,76.2293670220669
513661,620.576610684474
513701,31.321130516609102
514666,1261.9146964307624
515666,411.2076665180146
515726,54.3697015110753
516304,1007.0033384668088
516537,329.48417252807224
516771,362.9606766147075
516860,155.74115137829023
517319,707.024216948118
517339,4.357491790912944
518175,1385.2671630156246
519175,585.7790721350734
519410,336.721573424452
519453,74.53767733333679
520453,430.0416265902793
521453,1493.6859210958223
521748,360.24280646256204
522313,753.6404634430878
522439,145.8276511364194
522873,595.4902294056371
523264,510.17738245448317
523676,313.47047355764374
523977,391.84038971996193
524977,428.5552609347117
525165,223.04973411658696
525381,372.8232672646982
526381,585.8128223065341
527381,579.2193572508822
527417,34.859223601778766
527466,70.21449866818405
527910,567.0339733536154
528910,1792.3819690703606
529028,106.22504576792267
529572,900.5845314186945
530572,1007.2822951649715
531115,736.0375172395663
532115,493.48027814718625
532310,345.8883881907484
533310,589.5894998178471
534310,1376.9112619321795
534407,113.89623105022754
534430,38.79239682575061
535430,479.0874865347308
536430,400.50752486144955
536639,312.7528920186178
536794,242.54703884962933
537794,1068.2654937466705
538794,368.6426676368378
539794,388.92720002944503
540794,290.6960007555842
541794,436.35430722264556
542794,698.5294898452335
543794,981.2350392849104
543839,73.13282288855531
544839,401.80825630811376
545839,322.6351828789271
546839,629.2266374453585
546889,53.4445648946467
547049,225.65953454062736
547412,597.8700392867922
547614,304.95576059010784
547688,115.51758500482413
547975,443.7908524701932
548975,405.4213125299659
549975,1497.3401345018926
550222,346.52555394653956
551222,897.5960208912306
551289,68.80401274692417
552289,1459.4543922554817
552422,217.95235497883655
553422,1568.127015206296
554422,1248.422831714259
555422,814.0305930279212
556422,1051.9032483727065
556708,565.4422076388131
557708,428.3437677029133
557774,93.80460566578225
558774,636.8774114185026
559774,532.9450814078621
559888,198.9092353903198
560888,434.7148000289376
561888,997.4962543920009
562888,1199.9875779317865
563222,623.0548407127573
564090,1734.9718930083225
564172,91.21697351375624
564415,400.7517474996755
564500,133.9907369103116
565066,903.137968621822
565078,13.812659911205017
565347,376.7696523734923
565968,892.5611688674766
566154,308.43251041242956
567154,493.8343678802199
568154,914.5860738538004
569154,449.2872551447954
570154,870.219996639556
571154,401.8389814605129
571534,592.8611918485061
571784,462.83445883502543
571845,80.53601242146823
572845,745.715557687654
572970,235.18877622187026
573705,1265.0942647930115
573989,411.01359506662635
574989,311.02627867385627
575540,886.2845324377013
575624,134.49861748262765
575725,153.44108146910025
576725,1518.1552417093899
577725,1453.9483380207898
578087,565.555665195855
579087,1076.3370743026746
580087,1595.567068271091
581087,1126.8635836034027
582087,1885.7645799225397
582172,146.69611670959677
583172,449.836281071503
583820,841.8367808916829
584092,460.68178190975993
584285,344.3275791814886
584931,1144.0595651712772
585021,151.80601645253427
586021,552.2553473235387
587021,337.2606037428788
588021,1203.700015506235
589021,392.15732883902444
590021,533.0972271275532
590109,145.28703636205572
591109,474.35338921709496
591332,251.4782448793359
591407,104.83132239886966
591518,152.25991196074278
591562,67.73989107891893
591881,574.2705388248988
592881,656.758780126678
593503,1108.8241444744408
593513,0.7266901538234862
594513,924.7263274902031
595513,1074.0667168699463
596309,1203.9448986243965
596386,84.1119058400251
596415,50.513211039651104
596861,661.1585316157334
597861,146.78756143552008
597981,203.45106912073913
597991,-1.8397655577973984
598991,603.0430556854944
599010,11.727786281372012
599021,3.6758718133429595
599183,209.5048664965251
600183,629.7573163412299
601183,834.9609461712527
601987,1149.9418345704298
602987,803.3210560055794
603987,511.7221590944493
604572,818.3777158451896
604750,271.18278208472105
604950,331.87598382828503
605365,555.0631134099611
606365,1636.8565839037176
606828,860.4247098010907
607828,1742.2993942872695
607977,231.49690796280447
608478,772.7374102530549
608564,153.95425038952905
609564,819.910613449116
610564,430.7342651968257
610738,289.0853406812514
611399,1089.8522828307482
611555,341.4577739287046
611754,325.29050411726746
612754,1762.061924474575
613754,1688.494140159157
614702,1976.5691769703449
614987,641.5761211728947
615083,172.28420046039196
616083,1053.448254148292
617083,315.2065379856357
617216,166.68315107291193
617488,414.8481319833704
617977,945.0702809663285
618977,570.4569916473605
619977,1558.2164972811445
620977,1538.4807956539994
621977,1395.6851375258755
622413,737.3381120734041
622602,354.22882201732523
623602,1906.6414453728019
624602,1992.180750603519
625229,1181.5605289322614
626229,683.171303339341
627229,764.8953678782447
627667,722.1656407691898
627962,594.7501825480498
628962,1532.1780351373748
629962,362.576105171645
630167,325.1622346912646
631167,294.7507717657974
632167,2066.061067473448
632419,443.09637046309047
633419,850.2167632368015
633906,803.8972278042946
634026,213.428440349112
634183,246.33749157676442
635183,991.1596724632519
635219,28.975569357956505
635744,775.74103880689
636744,320.452349860829
636851,169.87310746008393
637851,694.90680508062
638851,1875.5734472059714
639851,941.4314504255725
640851,580.6713598575502
641851,897.6332981241509
642851,1598.8509881875245
643851,456.15178452930195
644851,585.3776908383416
645321,810.3082211951158
645370,99.65631949404128
646370,1657.9362665125252
646401,33.20633744530319
646486,155.59773995318636
646875,690.9186379134734
647329,782.9520895920684
647395,65.419492902687
647688,543.9413954543932
648688,558.9338784803571
648847,217.9674743801473
649847,1665.6386377963618
649858,9.883730345894216
649961,217.31575439856508
650961,1188.0216090753029
651427,933.1190365793316
652427,833.7935203727038
653427,897.3193914543018
654427,1555.9119291300278
655427,1297.8787873104527
656427,1849.7721205752766
656667,341.97536122444643
657667,1634.10529260461
657789,188.4157318689552
658483,1169.7086238473355
659483,1489.775862964591
660180,1164.380974905886
661180,1059.0369561226064
662180,1921.8192069562215
662491,645.5205051586133
662501,4.006095254969765
663501,1507.0456560914295
664501,1120.5628162070986
664598,138.90897828450235
665598,649.404743595542
666598,1222.4539024664844
667598,1100.6719166336713
667828,402.26785094479783
668828,669.3250495109284
669642,1524.251540134041
670642,595.3979682686244
671642,1685.8333220204884
672457,1405.370972662191
673457,1312.866032856338
673542,194.52765674309765
673577,54.15621788218802
674577,1950.4280463781433
675577,1118.5496461661708
675962,750.2625524835169
676962,1583.1208521260555
677962,554.3474979519274
678962,1925.5176629741159
679962,1952.8384443330965
680045,139.5367366431408
680413,568.0186634410945
680690,438.4969100020553
680942,381.54852453714744
681285,586.2873944464841
682285,679.1031080206639
682439,309.37003729822914
682789,740.9458472927391
683309,1002.7460388515462
683397,117.64835264644651
684397,1410.3134518477966
685397,1315.4434766043255
686023,1147.597432307413
687023,1740.4850170187453
688023,1875.957825835335
688152,272.0777327027143
688255,221.48531628682463
688351,222.17771196217257
688557,388.16318611507376
688602,105.67139358558501
688849,496.2924680365661
689058,325.30285564819206
690058,560.4335856637624
691058,1469.7881985386537
691285,448.00797503528577
692285,1206.9312766980458
692460,267.8297386246766
693460,306.3655109709664
694460,423.75019341429544
695460,2011.710160995381
696100,1301.4225023522677
696629,896.0873393098653
696958,525.1241090500845
697173,473.12190164785017
698173,984.2825907705374
699173,1697.793187277793
699555,629.5932758155417
699791,425.3823251110646
700791,1710.7175775969167
701791,1672.6710243522184
702791,1672.7631638797752
703791,1537.2603297509193
704791,831.6109450170952
705791,463.72007842622315
706791,1053.1808119993452
706914,256.30881718710623
707914,620.8786900739448
708914,611.296478129878
709016,111.2181974177531
709271,397.216966762537
709401,241.92728892908235
709456,90.8119978960023
710456,624.303914615672
711456,1795.201562368314
712456,1678.06221938866
713029,987.6176043122603
714029,1513.303168597677
715029,1005.4564274635251
716029,1641.6418842348135
717029,1567.0155227093526
718029,1742.6529572897518
719029,1233.2393060986085
720029,1119.5325928510756
720202,254.4322408842566
721202,670.5960606912804
721294,175.3200221489679
722294,1581.5501644464327
723294,1340.6844948109613
723762,754.9502530992556
724123,549.2455314123594
725028,1898.3777991185257
726028,517.5987059506452
726077,92.462265659324
726148,160.0057087160617
727148,924.2503779837529
727652,959.674766034305
727678,29.79082334743904
728678,662.7984689016159
729678,694.4283460391399
730678,754.8807697017944
731678,259.02353967560316
732058,742.8522706343385
732466,594.3465608358692
733466,793.3263985150085
734213,1202.790927948562
735213,557.4263904931298
735364,285.25164652639455
735445,214.20889828431518
735544,173.78477733304464
736544,971.0153430198939
736798,415.45153357556643
737798,946.6842946684184
738798,2025.3922774971365
739798,87.65711103222996
739847,119.95432120975468
740847,1557.292037829989
741188,703.369819291865
741347,373.0313351560157
742347,504.1697677952521
743347,2070.933387021708
744287,1731.138174378879
744323,61.52307920072535
744403,188.58774799450532
744440,60.33990675929553
745440,708.2494424011308
746440,1243.7488243121059
747440,1692.105979568325
748440,648.0616977644313
748465,44.80970691272681
748800,528.5026099380623
748950,278.08585264215594
749139,401.3721678497008
749173,52.17580356267627
750173,818.2968511714059
751173,1658.218414860194
752173,2068.4170983178883
753173,826.0814637626319
753508,584.6383610959415
753824,587.0678790513234
753870,43.61636310069669
754428,1090.954321724724
754569,225.17862070716006
754717,236.56763982243837
755717,649.8842138576653
756717,465.2153827608885
757717,644.4293070638895
757997,523.8624031884169
758997,1952.001380232641
759997,951.2142466993032
760997,626.0503553029714
761997,1720.3155011135357
762997,879.8537180450836
763009,2.898050161304888
764009,423.99881263517943
764267,432.07091712905674
764434,273.0249466595954
765434,536.4311167955265
766434,557.043434820173
766521,163.90261167587698
767521,2077.9790229637156
767583,129.95310745342024
767703,288.42923986071787
768703,1179.336534224415
769703,803.9563204479283
770703,943.965319577865
771022,620.0133054137589
772022,893.084927061642
773022,368.4759640192405
774022,840.521851857677
775022,1293.9378374158237
775070,65.13403804606092
775111,63.03817143049845
775599,1133.7989493223226
775678,149.56145300660683
775812,260.5768557560502
776812,1299.598240604434
777812,360.172847762307
777824,0.48618615461492354
778213,858.3615130073235
779213,578.9267506163916
779464,270.0736673821206
780464,641.7948211117543
781316,1925.6440363011766
781431,222.63270111573866
782431,1337.3123686506397
783431,811.7934560895376
783688,481.84066934000947
784688,412.8580868644585
785688,2399.3106258723833
786688,847.0571411729192
787688,1076.2650385215718
787774,202.75984725315578
788774,1600.3611426540806
789774,421.18001654177687
790774,713.2912050658286
790951,246.21052602327205
791118,308.5410107146093
792118,1850.773825086122
793118,725.2652161038868
794118,541.1842114049264
794222,175.42222400318616
795222,656.2277011633173
795261,50.29402561692538
796261,785.3932427882708
797261,1339.3221865861597
797963,1453.9188423464227
798255,619.4032916774149
798811,1161.5011466007422
799310,999.1749317915843
800310,1021.1520798337293
801310,505.05626387761214
802310,940.4977088816413
803310,-538.925866000733
803321,2.0354008335194282
804321,1160.5633714179933
804387,88.54131191880337
804408,29.197452079205647
804585,391.48240024652927
804955,840.1787051398946
805775,1717.5425037259943
806775,1107.1302104904953
807775,692.724137616038
808042,332.4130350925203
808215,368.2695613093219
808272,99.05778072832224
808530,202.8363605897779
808764,347.1010784551353
808772,-0.09628925355796092
809772,208.04949837376162
810772,375.5763360943722
811772,1165.4888690140608
812772,582.4800747405312
813772,839.2897886327954
813981,411.2120842822605
814981,958.230944780354
815280,643.7999175891708
815306,37.17752582898023
815364,142.1730869634505
816364,154.4046111745494
817364,439.57646639979737
817543,353.71750153838593
818543,563.8686565370471
819543,479.2185872084045
820169,1454.0360618934549
820380,445.83257664346866
821202,1721.3499971709894
822202,330.00585615348103
822239,73.46968397237043
823239,752.9125518851572
824239,224.1378017331937
824423,378.2434064218237
824837,946.176477034946
825060,554.3828682488306
826060,996.1143257616084
826135,158.57255710843742
826272,231.21674842471302
827272,433.04708665951983
828272,1453.2190809821448
829272,87.62805316430322
830272,894.1020219082808
830283,6.67520714875806
831283,502.9343850433324
832283,1701.2785877490792
833283,1881.5241458679325
834283,2022.3769934332222
835283,2389.9225273328784
836283,2146.307653761115
837283,1945.5308499091268
838283,646.1533617108465
838453,318.45642447705416
838592,255.25548577631764
839592,528.5791422784496
839603,-3.04298438464522
839714,176.15941611645087
839906,316.76165424430724
839978,149.77868836799001
840231,462.3952637707917
841231,1886.6872683923327
842068,1875.9073956489738
842123,94.4968740879849
842923,1580.0023417180046
843923,1220.2989275013833
844923,719.6240127993243
845871,2172.4809796135173
845881,-1.2914690594407
846212,688.301919089115
847212,2149.5710351561584
847222,3.0529832970783293
848222,825.4678663235865
848233,5.412832723994777
848277,57.81250196660774
848467,426.97497383056907
848612,333.656248970824
849612,359.1796959960171
849661,-6.075849504063422
849850,367.2721824005638
850850,2385.824605027333
851850,2565.0468278673366
852850,1583.202895352016
853850,1531.005048752111
854663,1535.7887889754932
855663,1714.8317404180195
855674,1.820780471144067
856674,1660.0451659358741
857674,2028.8258832779518
858674,940.9328437559411
859578,1363.67417720737
860578,1703.3139507531612
860847,313.51066210353986
860936,92.87042883246869
861302,699.4471061102537
861765,864.8858482769746
861775,-1.9947856865625766
862775,874.9749014404682
863202,975.5137806259421
863980,1656.3062461257987
864980,1180.159721628382
865980,1739.169568099915
866980,1377.2833309521382
867355,601.3865357692896
868355,1189.5721695036277
868829,1037.8600956008847
869829,2388.006779630016
870331,1202.7281716904477
870614,645.2161883907378
871614,545.5544715645193
871927,596.6353842107417
872112,476.36379176606545
872367,483.87968163120104
872474,264.09666036991354
872892,1104.2678316284398
873319,1106.6639935347923
873370,98.11362676379248
873531,419.6576544397016
873602,194.0035524532753
873769,444.61926633518135
873819,86.27975499111837
873953,293.3406631775275
874499,1361.1902295693417
875499,2010.599386562999
876035,1188.850612155547
877035,1362.976094127393
877693,1074.0499297165895
878693,2009.2525102911313
879693,1861.9609325396086
880693,2122.9441938231043
881693,1222.7838345650803
882275,1180.2920821687455
882385,285.5547597262292
882673,833.1968700240932
883673,738.8019898270035
884239,1180.6692615689503
885239,1207.139576382873
885372,264.8411582571916
886372,2243.659214464206
887372,2255.13233912913
887706,627.280767657963
887828,293.1875943263909
888828,1823.9160530766003
889828,1524.8913081428464
890828,1774.3048161865383
891828,1546.4611045158874
892828,1960.0360287603548
893409,1093.8319134776343
894409,1461.984763492575
895409,1771.9064931343282
896409,1712.9427020756525
896579,292.88024636715454
896750,261.8573678639903
896944,284.72003696607027
897110,266.9448258409642
897139,20.886232842874218
898139,1865.049811544461
899139,2162.1153945119263
900139,2116.252206791913
901139,437.5646383663228
902139,1035.0233042568898
903139,1909.3659108191032
904139,2086.998044230372
905139,978.0693602059981
905296,345.29883353421
905766,966.3316044314892
906766,694.3889140135187
907252,914.1637438748917
907557,683.8121057137407
908557,1068.7279269882647
908623,121.70359083655957
909078,1088.433725979754
910078,664.4455587923417
911078,655.7508540290595
912078,1304.817461370861
913028,2193.426121029329
914028,2227.3357334543243
915028,779.9954927199701
916028,1169.101753943932
917028,2373.484549610642
918028,2544.4309765744624
919028,2168.112198892236
920028,2064.198482377307
921028,2492.75393329895
922028,2315.4587807446856
922297,491.5831610751796
923297,882.3110673321054
923339,52.5112668939956
924286,2060.092497803718
925286,2064.726208509042
926207,1801.005509260683
926630,870.4379852835207
927048,823.77735045187
927343,428.2647456016392
928343,655.3028691610766
928592,381.748806983863
929592,856.5859325590978
930075,910.2843992167116
931075,925.3335661109994
932075,478.8516615187542
932188,264.13506274506886
933188,942.1543513678903
933426,532.817154865989
933482,79.93698472425326
933685,495.55101606588335
934685,819.8433906034339
935538,1846.4197499564634
936201,1477.9424654797645
936414,459.07668678203544
936425,9.269913029646096
936501,193.30565168345274
937501,695.5832823299883
938501,1049.5263654780358
939501,1213.4448218531272
940501,1922.7380623686329
941501,2272.2939999864275
942501,2266.0125255564694
942620,315.93862846252983
943620,782.5232665997738
944620,1176.3026373962741
944735,209.41714395071375
944777,73.21151640187503
945080,676.4072161314887
946080,737.7016430859903
946142,63.62254210032454
947142,1983.9785571570337
947321,352.8797888356063
948321,848.2669260847183
948597,464.125406463809
948679,139.3166643414152
949205,988.3179814324545
949277,118.94983203390171
949437,229.9495609439047
949672,439.22813771825304
950672,2056.2461064407507
951672,2242.3952582159673
952187,1170.4694213526611
953187,2521.7209532973657
954187,715.5599181483734
955187,1997.6654733993241
956051,1777.262405734928
956395,625.268075881871
957395,770.6792718670218
957599,412.7979269076419
958599,1974.5259876132855
959599,2333.5454961538694
959625,29.952783464909547
959681,108.11005559548917
960681,-182.7957261871867
961681,1861.4874780724092
962681,617.9198001477083
963535,1648.011693219948
964535,899.0880895903427
965535,1358.47154667689
966535,1587.1800941930433
967535,1847.861552171272
968535,2172.6081013402772
969535,2299.5246748337977
970535,1286.7648247201798
970615,139.10732847219197
971615,602.1194936979508
972615,431.2646552203853
973615,537.7330053369246
974615,795.2716931534356
975615,1230.0345777574457
976615,1004.221932887131
977615,1567.9361949351696
978615,2076.981308985628
979271,1208.94187941757
979803,1221.8364675366636
980803,276.1830306081492
981489,1455.7815495939508
981517,3.121604307663944
982517,1397.988997058349
983298,1280.888574551875
983795,781.2276818716797
984094,490.6850980007481
985077,2627.35732191856
986077,2570.884611682568
987077,2215.058760948773
987550,950.2413231856895
988277,1624.3024220940697
988356,172.05632623086697
988678,748.8763058181628
989678,514.7130749240628
990678,739.9049494860685
990702,45.120250066661484
991702,381.8858043139974
992082,755.5738148021741
993082,2330.4158791236864
993555,982.4778185133775
994555,2001.6517093298087
995555,2043.618846712854
996555,2298.72587188854
997555,1087.1292649844916
997917,811.3449500081381
998917,1313.734965056867
999917,1042.7254630455834
