epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
217,867900,358.679475,366.046705,-140.615213,138.6753,138.6710,4815.7763,3603.7863,7.5054,1.6551,274.74,56.8,70,38,868000,1154.1
218,871900,358.347720,368.020104,-141.019288,139.0522,139.0501,4724.1978,3543.1043,8.2058,1.5973,289.64,59.6,58,31,872000,1160.7
219,875900,365.120078,374.804444,-140.927618,139.1964,139.2023,4993.9627,3759.4262,8.8086,1.6182,302.34,61.8,71,30,876000,1167.0
220,879900,,,,,,,,,,295.00,60.4,67,38,880000,1167.7
221,883900,363.159277,375.060165,-141.287041,139.4769,139.4649,5038.9962,3737.7387,7.3793,1.7261,285.81,58.9,68,30,884000,1173.8
222,887900,367.517968,378.249772,-141.310153,139.5622,139.5551,5193.2980,3807.3181,7.7105,1.5988,298.97,61.5,64,23,888000,1180.2
223,891900,371.522063,375.030801,-141.706734,139.7708,139.7717,5057.9086,3595.5898,7.7083,1.5781,295.65,60.8,69,34,892000,1187.0
224,895900,366.753232,377.581749,-142.113338,140.2159,140.2115,5101.5449,3675.3513,7.3541,1.7538,286.26,58.5,68,35,896000,1193.5
225,899900,,,,,,,,,,282.84,58.2,63,31,900000,1194.2
226,903900,373.377334,380.798163,-142.073999,140.2717,140.2600,5216.7196,3662.9012,7.8510,1.7554,298.05,61.2,67,34,904000,1200.5
227,907900,376.317768,381.469491,-142.221520,140.4220,140.4186,5352.7889,3739.9900,6.8950,1.5621,285.77,58.6,74,39,908000,1207.3
228,911900,373.576797,380.390552,-142.276778,140.4561,140.4520,5275.4314,3794.1991,6.8186,1.6232,291.04,59.7,51,23,912000,1214.0
229,915900,373.287163,377.259659,-142.504381,140.5891,140.5929,5121.1136,3760.6718,6.5790,1.4444,348.54,71.5,55,27,916000,1220.3
230,919900,,,,,,,,,,374.25,77.4,50,24,920000,1221.1
231,923900,372.098868,378.488017,-142.508273,140.6782,140.6804,5384.0330,3836.2814,6.8950,1.5817,374.52,77.1,51,29,924000,1227.3
232,927900,372.869116,379.354233,-142.681965,140.7643,140.7575,5303.8806,3929.6591,7.4561,1.5465,379.79,78.9,55,28,928000,1233.4
233,931900,372.288193,383.293206,-142.783843,140.8828,140.8788,5252.2296,3620.7547,7.7182,1.8184,359.65,74.2,62,41,932000,1240.0
234,935900,372.268985,381.339814,-142.969609,141.0961,141.0968,5614.6753,3894.6516,7.4822,1.6746,312.39,64.5,54,29,936000,1246.4
235,939900,,,,,,,,,,349.08,71.8,52,22,940000,1247.1
236,943900,374.247617,385.186876,-142.963915,141.1340,141.1325,5426.4652,3866.5135,7.3133,1.5863,346.30,72.9,61,39,944000,1253.5
237,947900,384.402151,394.201007,-143.056542,141.1966,141.1985,5539.0277,3962.8864,6.6417,1.6736,316.95,66.4,68,29,948000,1259.9
238,951900,378.097862,388.301052,-143.218989,141.4844,141.4744,5484.9121,3644.5863,6.7627,1.6506,310.04,64.4,54,30,952000,1266.8
239,955900,380.395796,392.104604,-143.393875,141.5960,141.6019,5430.6027,3615.0272,6.4886,1.5849,316.31,65.2,57,27,956000,1273.4
240,959900,,,,,,,,,,338.11,70.2,54,24,960000,1274.1
241,963900,371.273248,382.480927,-143.396761,141.6271,141.6235,5481.1341,3571.4785,6.2689,1.6997,342.65,70.8,65,36,964000,1280.9
242,967900,378.188347,389.187215,-143.526660,141.6303,141.6258,5820.0493,3964.2018,7.4159,1.7310,335.33,68.9,49,23,968000,1287.6
243,971900,380.809798,391.010448,-143.703766,141.8695,141.8652,5399.8205,3827.0909,7.5517,1.7629,356.44,73.6,58,32,972000,1294.3
244,975900,372.024191,382.195214,-143.923837,142.0455,142.0385,5523.8697,3823.1292,6.9466,1.9133,346.42,71.8,52,35,976000,1301.5
245,979900,,,,,,,,,,378.94,77.7,44,21,980000,1302.5
246,983900,380.095583,388.508055,-143.798700,142.0175,142.0185,5628.3543,3757.4871,6.9489,1.8024,360.30,73.7,68,33,984000,1308.5
247,987900,378.394492,384.877345,-144.036419,142.1838,142.1721,5645.6456,3716.8456,6.2337,1.7492,322.90,66.4,55,25,988000,1315.0
248,991900,377.915136,383.200611,-144.083659,142.2489,142.2468,5517.1805,3694.7374,6.8662,1.7674,372.61,76.4,49,23,992000,1322.1
249,995900,376.609491,386.391086,-144.313705,142.5452,142.5433,5567.1910,3938.2172,6.3373,1.6860,360.23,73.2,70,34,996000,1328.9
250,999900,,,,,,,,,,328.23,66.6,55,32,1000000,1329.7
