epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3900,,,,,,,44.93,6.9,536,271,4000,0.6
2,7900,,,,,,,41.25,6.6,611,310,8000,1.6
1,3999,,,,,,,47.55,7.3,546,277,4000,0.5
71,283900,95.676923,98.966889,-47.165193,42.2495,42.2470,196.2915,159.9743,0.7248,0.0001,185.09,22.1,178,84,284000,43.6
72,287900,97.586053,100.701958,-48.035221,43.2105,43.2061,243.8428,195.5612,0.7009,0.0002,185.74,22.2,187,97,288000,44.3
73,291900,97.784066,101.157388,-49.026233,44.0814,44.0820,297.3130,241.5018,0.7009,0.0006,180.34,21.6,173,84,292000,45.0
74,295900,102.445451,106.086497,-49.988627,45.1766,45.1763,312.0324,239.5834,0.7303,0.0180,188.04,22.4,183,94,296000,45.6
75,299900,,,,,,,,,,187.02,22.3,183,91,300000,45.8
76,303900,103.356622,106.276568,-50.700197,46.0387,46.0480,205.3348,170.6813,0.9539,0.0277,189.83,22.6,174,97,304000,46.5
77,307900,104.238627,107.560226,-51.496322,46.8112,46.8177,236.0177,195.4490,0.8609,0.0246,186.12,22.2,184,94,308000,47.2
78,311900,109.661240,113.080795,-52.281135,47.6057,47.6045,282.4860,224.6980,0.6942,0.0233,192.80,22.9,167,89,312000,47.9
79,315900,111.512406,115.070863,-52.901299,48.2611,48.2637,228.5862,196.6607,0.8157,0.0174,188.56,22.5,188,93,316000,48.6
80,319900,,,,,,,,,,188.13,22.4,181,85,320000,48.8
81,323900,113.918302,117.512688,-53.921270,49.1330,49.1290,262.3912,214.7946,0.8051,0.0235,176.88,21.2,182,99,324000,49.6
82,327900,116.304706,119.564165,-54.556124,50.0081,50.0058,223.1707,192.5073,0.8812,0.0165,192.22,22.8,174,79,328000,50.2
83,331900,118.837480,122.160481,-55.522704,50.8762,50.8722,276.8580,227.3749,1.8815,0.0159,187.94,22.4,177,91,332000,51.0
84,335900,122.466814,125.951628,-56.179684,51.4570,51.4574,326.8432,275.6865,1.8943,0.0144,179.84,21.5,184,88,336000,51.7
85,339900,,,,,,,,,,179.84,21.5,187,97,340000,51.9
86,343900,122.814499,126.170496,-57.143044,52.3346,52.3331,274.8071,235.2929,0.8214,0.0193,189.67,22.6,181,89,344000,52.6
87,347900,129.171950,132.765803,-57.706178,53.0846,53.0906,340.5622,295.0838,0.7772,0.0233,187.58,22.3,176,100,348000,53.3
88,351900,129.034881,132.612642,-58.710835,54.0994,54.1008,288.7437,250.4041,1.0602,0.0220,197.87,23.5,174,82,352000,54.0
89,355900,129.756399,133.278288,-59.564363,54.7320,54.7263,321.2556,263.2789,0.8901,0.0163,190.79,22.7,171,90,356000,54.7
90,359900,,,,,,,,,,196.80,23.3,173,87,360000,54.9
91,363900,133.107694,136.630809,-60.419059,55.4993,55.4980,374.6855,307.2218,1.5718,0.0252,195.81,23.2,177,97,364000,55.6
92,367900,132.344497,135.374467,-60.932112,56.2267,56.2342,311.8158,256.9581,1.3275,0.0290,189.57,22.6,163,76,368000,56.4
93,371900,140.003051,143.592630,-61.588743,56.7879,56.7841,368.6003,310.1681,1.1116,0.0202,194.76,23.1,178,91,372000,57.1
94,375900,139.464041,142.080593,-62.352811,57.6087,57.6083,352.8514,299.2434,0.7547,0.0268,196.04,23.2,179,96,376000,57.8
95,379900,,,,,,,,,,187.68,22.4,179,80,380000,58.0
96,383900,140.682775,143.859238,-63.316042,58.4993,58.4851,406.5382,342.8987,1.0197,0.0463,189.05,22.5,174,77,384000,58.8
97,387900,144.877378,148.176131,-64.153056,59.2273,59.2388,400.4374,348.1945,1.2423,0.0305,188.12,22.4,178,80,388000,59.5
98,391900,149.285729,151.702087,-64.706876,59.8257,59.8264,390.8962,321.3735,1.4831,0.0320,187.63,22.4,173,87,392000,60.1
99,395900,148.740193,151.768481,-65.551760,60.6335,60.6417,400.0832,344.7968,1.2964,0.0393,192.35,22.9,177,92,396000,60.8
100,399900,,,,,,,,,,200.27,23.7,165,77,400000,61.0
101,403900,153.009417,155.597549,-66.095775,61.1912,61.1854,424.1464,366.8688,1.2327,0.0330,196.46,23.3,176,83,404000,61.7
102,407900,155.303080,157.202585,-66.922132,62.0712,62.0704,534.7082,443.5007,1.7163,0.0442,197.33,23.4,175,97,408000,62.3
103,411900,153.686979,156.465628,-67.839384,62.9148,62.9136,409.1256,345.7040,1.2647,0.0336,197.11,23.4,174,85,412000,63.0
104,415900,157.268175,158.681569,-68.534584,63.6110,63.6210,460.2557,401.9962,1.6674,0.0483,193.69,23.0,169,86,416000,63.6
105,419900,,,,,,,,,,194.04,23.0,176,80,420000,63.9
106,423900,161.940431,163.843465,-68.746168,64.0447,64.0486,468.7733,388.8296,1.8130,0.0459,196.19,23.3,173,97,424000,64.6
107,427900,164.263312,166.033298,-69.486683,64.6460,64.6477,500.2497,428.2335,1.7775,0.0521,202.72,24.0,157,80,428000,65.2
108,431900,164.496307,166.623058,-70.485689,65.6050,65.6001,513.5790,422.2725,1.3820,0.0619,201.58,23.9,178,91,432000,65.9
109,435900,165.745438,167.739756,-71.236686,66.3553,66.3521,420.8748,353.8144,1.4012,0.0626,190.08,22.6,169,82,436000,66.7
110,439900,,,,,,,,,,201.69,23.9,176,95,440000,66.9
111,443900,166.874660,169.364748,-71.877149,67.0080,67.0123,528.9600,444.5778,1.5918,0.0534,203.27,24.0,159,87,444000,67.7
112,447900,171.249114,173.095224,-72.487653,67.4596,67.4600,492.0557,414.6235,2.0173,0.0612,197.66,23.4,169,79,448000,68.4
113,451900,170.202423,171.856212,-73.210359,68.3120,68.3105,453.8565,399.8593,1.8528,0.0501,203.67,24.1,160,77,452000,69.1
114,455900,173.247649,175.061579,-73.767589,68.8662,68.8870,468.1259,411.9875,1.3583,0.0493,203.97,24.1,175,88,456000,69.8
115,459900,,,,,,,,,,208.18,24.5,161,75,460000,70.0
116,463900,181.461965,183.751917,-74.310488,69.3930,69.3642,647.5492,516.4259,1.2361,0.0624,213.37,25.1,166,85,464000,70.8
