epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
186,743900,196.198879,202.028229,-115.063848,113.2163,113.2137,7249.1270,5655.0830,2.9801,254.98,52.4,72,744000,919.9
187,747900,192.425077,200.237032,-114.929286,113.0486,113.0503,7031.5025,5490.2692,3.1948,257.88,53.1,74,748000,926.7
188,751900,197.392787,201.737321,-114.943849,113.1324,113.1327,7308.0378,5594.3168,3.0338,260.43,53.5,75,752000,933.2
189,755900,201.393011,207.056597,-114.922463,113.0847,113.0752,7370.8051,5423.3770,2.9016,260.32,53.4,87,756000,939.9
190,759900,,,,,,,,,232.50,48.7,84,760000,940.6
191,763900,193.446517,200.005784,-114.756372,112.9317,112.9372,7371.8836,5479.4756,2.9075,214.76,45.6,77,764000,946.5
192,767900,195.631758,202.293959,-114.950710,113.2090,113.2067,7234.1739,5335.6911,2.8561,230.47,48.2,82,768000,952.4
193,771900,201.048745,208.710536,-114.985707,113.0850,113.0801,7561.3670,5719.4754,3.3241,224.87,47.3,88,772000,958.2
194,775900,198.117442,200.094986,-114.921209,113.1955,113.2040,7317.3393,5371.9501,3.1078,218.76,46.4,79,776000,964.9
195,779900,,,,,,,,,242.59,50.5,85,780000,965.6
196,783900,203.131338,208.694561,-114.884809,113.1055,113.1180,7167.7020,5434.5157,2.9800,251.24,51.7,75,784000,972.3
197,787900,197.830623,207.677790,-114.961956,113.2083,113.1972,7334.1271,5549.5676,3.0895,262.48,52.7,75,788000,978.7
198,791900,198.768232,205.264202,-114.921059,113.1626,113.1698,6859.6360,5404.6135,3.1167,272.43,54.4,72,792000,985.0
199,795900,201.335306,204.208613,-115.086364,113.2456,113.2452,7166.4785,5692.4709,3.3573,265.71,53.7,82,796000,991.0
200,799900,,,,,,,,,256.17,51.9,74,800000,991.6
201,803900,200.610561,208.633937,-115.028458,113.1843,113.1847,7157.8741,5768.4617,3.1411,261.91,52.9,69,804000,997.6
