epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
146,583900,6.781431,6.686592,-51.185844,50.3695,50.3684,19.8963,20.6046,2.7770,0.2993,1854.68,786.2,5,2,584000,197.5
147,587900,7.201796,7.107458,-51.797139,50.9147,50.9142,20.1013,20.9405,2.8993,0.3055,1313.15,548.5,2,1,588000,199.2
148,591900,7.216278,7.141214,-52.294815,51.4042,51.4041,20.8398,21.9454,3.0839,0.3073,1541.98,1001.0,7,5,592000,200.8
149,595900,7.151661,7.088122,-52.835073,51.9405,51.9399,20.5061,21.7909,3.2677,0.3178,,,0,0,596000,202.4
150,599900,,,,,,,,,,1628.48,980.5,2,1,600000,202.7
151,603900,7.186026,7.110255,-53.343145,52.4533,52.4529,21.2153,22.7450,3.2517,0.3208,1471.10,883.1,12,4,604000,204.3
152,607900,7.740163,7.665119,-53.905791,53.0069,53.0066,22.0353,23.7339,3.1599,0.3251,1884.61,805.2,6,4,608000,206.0
153,611900,7.915919,7.841317,-54.561456,53.6286,53.6283,22.5339,23.7334,2.8917,0.3312,1737.76,879.7,3,1,612000,207.6
154,615900,8.186088,8.109337,-55.134308,54.1590,54.1584,23.2364,24.3584,2.9834,0.3371,1607.11,819.4,10,4,616000,209.2
155,619900,,,,,,,,,,1071.95,1001.0,6,3,620000,209.5
156,623900,8.476761,8.422239,-55.818422,54.7620,54.7613,23.7668,25.1529,3.6207,0.3415,1924.01,917.9,10,7,624000,211.1
157,627900,9.010782,8.947201,-56.264456,55.3393,55.3390,25.2125,27.1803,3.2809,0.3466,1527.00,720.0,4,2,628000,212.7
158,631900,9.197384,9.101169,-57.066731,56.0230,56.0229,25.8422,27.4293,2.9957,0.3540,1429.49,706.2,5,2,632000,214.4
159,635900,9.252300,9.161752,-57.749325,56.7502,56.7500,26.5662,27.9364,3.2935,0.3597,1651.26,893.5,4,4,636000,216.0
160,639900,,,,,,,,,,1656.54,1001.0,5,4,640000,216.2
161,643900,9.421359,9.339406,-58.503406,57.4248,57.4245,27.9927,29.4325,3.5051,0.3638,1800.01,881.4,5,4,644000,217.9
162,647900,9.938378,9.906563,-59.166694,58.1365,58.1356,28.4847,30.2844,3.2726,0.3725,1828.43,751.4,7,3,648000,219.6
163,651900,9.987690,9.919087,-59.825219,58.7263,58.7259,28.5068,30.3808,3.5205,0.3795,1722.77,721.8,8,7,652000,221.2
164,655900,10.542363,10.456813,-60.451729,59.3769,59.3767,30.4690,31.3553,3.4410,0.3828,1650.13,804.8,4,3,656000,222.8
165,659900,,,,,,,,,,872.23,314.5,4,2,660000,223.1
166,663900,10.792401,10.708412,-60.998434,59.8440,59.8431,30.4214,32.6323,3.3172,0.3815,1532.55,687.9,7,5,664000,224.7
167,667900,11.236543,11.142617,-61.797179,60.6254,60.6247,32.5879,34.3379,3.6309,0.3910,,,0,0,668000,226.3
168,671900,11.435369,11.363718,-62.253258,61.2537,61.2540,33.3237,35.5103,3.8200,0.3996,1490.19,522.0,3,1,672000,228.0
169,675900,11.520341,11.436222,-62.964807,61.8682,61.8675,33.0774,34.7956,3.6959,0.4018,596.93,708.0,3,2,676000,229.6
170,679900,,,,,,,,,,1767.00,796.5,4,0,680000,229.8
171,683900,11.901768,11.809628,-63.681317,62.5305,62.5303,34.4613,36.7164,3.5721,0.4117,1320.04,714.2,5,3,684000,231.5
172,687900,12.325300,12.257123,-64.264999,63.0443,63.0434,35.4035,37.3655,3.7448,0.4119,2951.72,1001.0,2,1,688000,233.2
173,691900,12.589718,12.428538,-64.884613,63.7467,63.7461,36.5144,38.3691,3.7401,0.4175,1701.03,862.2,8,2,692000,234.9
174,695900,12.784197,12.747307,-65.595768,64.4852,64.4855,36.8685,39.2203,3.4902,0.4208,2225.55,697.0,1,0,696000,236.5
175,699900,,,,,,,,,,1729.60,620.0,8,4,700000,236.8
176,703900,13.136205,13.026746,-66.217010,64.9770,64.9765,38.5941,40.8458,3.5114,0.4245,2144.70,996.6,11,3,704000,238.4
177,707900,14.259951,14.121034,-66.870810,65.6523,65.6511,39.8406,41.8234,3.9185,0.4351,2110.05,901.5,4,3,708000,240.1
178,711900,14.006154,13.849544,-67.514791,66.3164,66.3168,39.9631,41.8090,3.7483,0.4406,1448.58,460.0,8,6,712000,241.7
179,715900,14.521595,14.376903,-68.370984,67.0865,67.0854,42.7454,45.3981,3.9360,0.4498,2342.48,860.6,7,4,716000,243.4
180,719900,,,,,,,,,,3196.43,1001.0,5,5,720000,243.6
181,723900,14.726958,14.571900,-69.124932,67.7468,67.7466,42.4958,44.5747,3.8285,0.4515,1723.66,608.1,9,4,724000,245.2
182,727900,15.282100,15.188610,-69.769293,68.4546,68.4534,43.5768,46.0376,4.0345,0.4559,2354.72,714.2,6,1,728000,247.0
183,731900,15.873502,15.763879,-70.531305,69.1812,69.1815,44.9710,47.6175,3.8040,0.4573,952.44,673.2,5,1,732000,248.6
184,735900,16.024945,15.887628,-71.128811,69.8295,69.8287,45.4454,47.9734,3.8989,0.4716,2088.97,737.2,4,2,736000,250.3
185,739900,,,,,,,,,,1856.43,905.0,4,2,740000,250.5
186,743900,15.943574,15.887231,-71.976660,70.5862,70.5858,46.4365,48.7706,3.7061,0.4719,1702.99,653.8,6,4,744000,252.1
187,747900,17.055013,16.993195,-72.727964,71.3348,71.3341,49.2427,52.6060,3.8258,0.4690,2112.73,756.8,12,5,748000,253.8
188,751900,17.628772,17.509437,-73.540412,72.0719,72.0718,50.0158,52.9221,4.1476,0.4861,1192.26,629.2,6,5,752000,255.4
189,755900,17.484940,17.418713,-74.161748,72.7708,72.7705,50.8949,53.6478,4.2751,0.4986,1811.06,666.5,4,2,756000,257.0
190,759900,,,,,,,,,,3391.52,1001.0,2,2,760000,257.3
191,763900,18.130144,18.043325,-75.081568,73.6056,73.6045,53.2961,56.0747,3.7783,0.4946,2679.93,1001.0,5,4,764000,259.0
192,767900,18.599810,18.482165,-75.905883,74.3359,74.3357,53.0113,55.4844,4.0499,0.5053,1107.29,334.0,2,1,768000,260.6
193,771900,18.799849,18.702570,-76.577996,75.1346,75.1351,55.1361,58.6521,3.9109,0.4989,1681.77,787.3,3,1,772000,262.2
194,775900,19.120633,19.148372,-77.467478,76.0616,76.0608,55.0684,58.3843,4.0394,0.5043,2705.69,819.3,3,2,776000,263.9
195,779900,,,,,,,,,,2346.79,768.8,5,5,780000,264.2
196,783900,19.706773,19.602147,-78.160281,76.7357,76.7346,57.1402,59.4500,4.0943,0.5170,2228.36,644.7,6,5,784000,265.8
197,787900,20.210788,20.135698,-79.216936,77.6533,77.6534,57.6351,61.5812,4.2476,0.5206,1954.82,543.5,4,3,788000,267.5
198,791900,20.136403,20.046038,-80.154252,78.5797,78.5788,58.4316,62.0095,4.2943,0.5328,3059.23,895.5,6,3,792000,269.2
199,795900,20.730050,20.629043,-80.706510,79.2338,79.2334,61.5002,64.2294,4.0989,0.5311,661.32,227.5,2,2,796000,270.8
200,799900,,,,,,,,,,2507.06,902.4,8,4,800000,271.0
201,803900,20.811772,20.638417,-81.425871,79.9635,79.9625,61.1085,63.5241,4.6857,0.5356,1528.26,770.7,6,4,804000,272.7
202,807900,21.646909,21.597207,-82.140094,80.5934,80.5933,63.9986,67.6904,4.3086,0.5501,3385.75,965.5,4,4,808000,274.4
203,811900,23.047994,23.049960,-82.869303,81.4099,81.4083,65.8251,69.3296,4.3674,0.5464,2295.37,886.9,8,4,812000,276.0
204,815900,23.254718,23.245195,-83.852015,82.2097,82.2093,67.7400,71.3249,4.5853,0.5675,1930.05,529.5,8,2,816000,277.7
205,819900,,,,,,,,,,1846.84,1001.0,3,1,820000,277.9
206,823900,23.117477,23.087988,-84.808253,83.0961,83.0960,66.8264,71.8829,4.2311,0.5652,2303.48,868.6,5,2,824000,279.5
207,827900,24.092969,24.026386,-85.145176,83.7233,83.7220,69.8343,73.2794,4.7858,0.5654,2468.64,799.4,7,4,828000,281.1
208,831900,25.464798,25.382418,-86.125180,84.5675,84.5669,71.8991,74.0780,4.9411,0.5782,3114.71,1001.0,3,1,832000,282.8
209,835900,25.547748,25.591565,-87.110926,85.4510,85.4503,73.8391,76.9767,4.6500,0.5860,2204.30,672.0,3,3,836000,284.4
210,839900,,,,,,,,,,846.39,777.0,3,1,840000,284.6
211,843900,25.542137,25.541347,-87.786798,86.2480,86.2462,73.7265,77.7841,4.1030,0.5912,3044.22,1001.0,5,4,844000,286.3
212,847900,26.357615,26.282946,-88.671486,87.1087,87.1062,76.3795,80.1298,4.7076,0.6006,3203.66,1001.0,6,4,848000,288.0
213,851900,26.269046,26.116248,-89.431653,87.9683,87.9680,75.1244,77.2358,4.6382,0.6006,3439.18,942.0,7,1,852000,289.6
214,855900,26.294007,26.113556,-90.428386,88.7756,88.7753,77.7595,80.0764,4.7528,0.6017,3066.48,825.0,4,0,856000,291.3
215,859900,,,,,,,,,,2477.55,712.5,2,2,860000,291.5
216,863900,28.163272,28.043140,-91.025527,89.3492,89.3472,77.3756,79.3436,4.5991,0.6111,2966.09,1001.0,2,0,864000,293.1
217,867900,27.654023,27.518885,-91.930768,90.3559,90.3553,78.9987,83.4891,4.6343,0.6134,1792.20,510.5,2,2,868000,294.7
218,871900,27.204858,27.120022,-92.692116,91.1026,91.1024,78.8618,81.1487,4.6796,0.6190,2031.56,922.5,2,0,872000,296.3
219,875900,27.200599,27.167652,-93.774936,92.0853,92.0847,80.1882,83.6145,4.8462,0.6346,2583.12,800.3,6,3,876000,298.0
220,879900,,,,,,,,,,2163.08,1001.0,4,1,880000,298.2
221,883900,28.180593,28.081143,-94.510802,92.9774,92.9754,79.4463,82.9195,4.8787,0.6422,2943.14,901.7,7,2,884000,299.9
222,887900,29.732696,29.489620,-95.528386,93.8729,93.8727,83.2285,85.8499,5.0350,0.6628,2851.04,751.6,5,1,888000,301.5
223,891900,29.721913,29.584647,-96.232348,94.7686,94.7675,84.5613,86.4790,4.6767,0.6455,3713.89,976.8,5,1,892000,303.1
224,895900,29.881694,29.984209,-97.245236,95.5847,95.5828,82.3937,86.5782,4.7594,0.6529,1736.71,487.6,5,1,896000,304.8
225,899900,,,,,,,,,,2016.27,1001.0,6,2,900000,305.0
226,903900,30.727838,30.599618,-97.862705,96.2670,96.2663,83.5909,86.9767,4.6025,0.6490,2920.86,1001.0,4,2,904000,306.7
227,907900,30.583037,30.676980,-98.677162,97.2321,97.2312,86.4639,89.3330,4.7699,0.6631,1738.91,461.3,3,3,908000,308.3
228,911900,31.405079,31.254776,-99.877076,98.1364,98.1340,89.5387,92.3504,4.9783,0.6756,3780.53,1001.0,6,2,912000,310.0
229,915900,32.540588,32.470495,-100.857306,99.2261,99.2255,93.0190,98.0270,4.9825,0.6827,3442.70,910.8,9,1,916000,311.6
230,919900,,,,,,,,,,3926.85,1001.0,1,0,920000,311.8
231,923900,32.143553,32.096082,-101.611660,100.0632,100.0607,87.0812,90.5054,5.2163,0.7086,2940.22,773.1,7,3,924000,313.5
232,927900,34.191625,33.920167,-102.480395,100.8214,100.8221,91.2097,95.2698,5.0081,0.6966,3358.96,1001.0,6,1,928000,315.1
233,931900,32.953085,33.038119,-103.468609,101.7435,101.7415,90.6070,94.2437,5.1362,0.7024,2282.95,602.2,5,2,932000,316.7
234,935900,34.877809,34.858407,-104.576499,102.7829,102.7839,93.1303,97.0254,5.2758,0.7065,2996.61,778.0,4,2,936000,318.5
235,939900,,,,,,,,,,3405.11,1001.0,3,2,940000,318.7
236,943900,34.823255,34.742411,-105.464298,103.7502,103.7484,94.6479,98.8235,5.6397,0.7126,3956.99,1001.0,4,2,944000,320.4
237,947900,35.465304,35.428290,-106.247868,104.4831,104.4830,94.5869,99.3973,5.1923,0.7181,3802.63,1001.0,5,2,948000,322.0
238,951900,36.413681,36.311548,-106.862781,105.1749,105.1732,100.5749,104.5669,5.4872,0.7301,3934.39,1001.0,6,3,952000,323.7
239,955900,36.268215,36.128035,-107.576314,106.0876,106.0879,101.0155,103.7269,5.5048,0.7228,4017.44,1001.0,3,1,956000,325.3
240,959900,,,,,,,,,,2277.92,739.0,3,3,960000,325.6
241,963900,36.702695,36.563680,-108.610834,106.9557,106.9512,97.7281,100.3534,4.8520,0.7335,4081.85,1001.0,1,1,964000,327.3
242,967900,38.137300,37.818644,-109.678090,107.9298,107.9299,101.6867,104.8058,5.5165,0.7533,2928.95,738.3,3,2,968000,328.9
243,971900,36.727273,36.810369,-110.401637,108.7307,108.7306,99.8959,104.8519,4.9402,0.7521,2824.74,699.0,4,2,972000,330.6
244,975900,39.583602,39.650466,-111.182063,109.5176,109.5162,101.6623,106.6066,5.3871,0.7571,3458.86,871.9,7,2,976000,332.2
245,979900,,,,,,,,,,3387.02,850.2,8,4,980000,332.4
246,983900,39.031002,38.785114,-112.185664,110.4931,110.4925,106.7473,110.1521,5.4033,0.7580,3760.86,933.6,5,2,984000,334.1
247,987900,39.073239,38.950132,-113.511864,111.5669,111.5647,105.1733,111.4928,5.6857,0.7602,2469.60,801.8,4,3,988000,335.7
248,991900,40.492704,40.471646,-113.979126,112.2089,112.2091,106.6575,109.3700,5.2808,0.7794,4126.19,1001.0,4,1,992000,337.4
249,995900,39.627125,39.622337,-114.830455,113.0643,113.0618,105.9427,110.7799,4.9807,0.7895,3656.38,894.7,6,4,996000,339.0
250,999900,,,,,,,,,,3680.66,920.8,6,4,1000000,339.2
