epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
91,363900,31.152578,-193.134337,192.2346,44.3050,1.7942,0.4351,,,0,0,364000,105.2
92,367900,30.832940,-195.434596,194.5314,44.2431,1.7079,0.4245,,,0,0,368000,106.6
93,371900,32.255725,-198.000925,197.1221,45.3708,1.6794,0.4422,,,0,0,372000,108.0
94,375900,33.397531,-200.321289,199.4768,48.0750,1.7228,0.4551,,,0,0,376000,109.5
95,379900,,,,,,,,,0,0,380000,109.7
96,383900,32.397229,-202.546700,201.7143,45.7007,1.7835,0.4862,,,0,0,384000,111.1
97,387900,32.665374,-204.719993,203.8758,50.8770,1.7273,0.4965,,,0,0,388000,112.6
98,391900,33.364281,-206.909690,206.0509,50.3499,1.7489,0.4772,,,0,0,392000,114.0
99,395900,30.580617,-208.943592,208.1160,47.7488,1.6875,0.4727,,,0,0,396000,115.4
100,399900,,,,,,,,,0,0,400000,115.6
