epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
81,323900,12.158209,-99.519144,98.9240,39.6026,2.4712,0.3434,628.32,669.6,5,0,324000,118.9,0.063248,0.054278,0.004485
82,327900,12.176060,-100.632955,100.0328,37.6543,2.4562,0.3476,290.09,120.0,2,1,328000,120.8,0.038610,0.030858,0.003876
83,331900,12.704657,-101.843174,101.2327,42.0919,2.5444,0.3628,511.89,420.5,11,5,332000,122.7,0.026192,0.020397,0.002898
84,335900,13.557039,-103.229936,102.6271,47.3465,2.5378,0.3657,847.48,523.5,6,2,336000,124.5,0.035933,0.028859,0.003537
85,339900,,,,,,,933.06,501.9,8,4,340000,124.7,,,
86,343900,13.710905,-104.563912,103.9403,49.9935,2.5633,0.3773,1065.05,648.0,6,3,344000,126.6,0.028269,0.022661,0.002804
87,347900,13.140922,-105.662308,105.0416,41.5775,2.5789,0.3750,638.55,377.9,8,4,348000,128.5,0.016216,0.012233,0.001992
88,351900,14.217878,-106.727164,106.0871,47.2590,2.6961,0.3857,578.73,292.7,10,3,352000,130.4,0.044138,0.037483,0.003328
89,355900,15.715747,-107.878106,107.2781,47.5390,2.8407,0.4027,666.72,476.4,13,7,356000,132.3,0.073761,0.063662,0.005050
90,359900,,,,,,,585.97,508.7,6,2,360000,132.5,,,
91,363900,14.760439,-108.968754,108.3697,50.0562,2.7324,0.4051,490.88,612.9,8,7,364000,134.4,0.047007,0.039995,0.003506
92,367900,15.327004,-110.111607,109.4889,53.0958,2.7652,0.4156,669.68,575.7,3,3,368000,136.3,0.032043,0.026240,0.002902
93,371900,16.273454,-111.247334,110.6356,55.5893,2.7875,0.4354,1056.68,557.2,4,2,372000,138.2,0.018071,0.014336,0.001868
94,375900,16.458561,-112.383224,111.7684,54.7669,2.8929,0.4303,753.10,605.0,6,3,376000,140.0,0.025269,0.020880,0.002194
95,379900,,,,,,,1295.15,944.2,6,4,380000,140.3,,,
96,383900,16.050239,-113.563576,112.9347,53.3738,2.7078,0.4439,1155.33,838.8,8,3,384000,142.2,0.021242,0.016418,0.002412
97,387900,17.029742,-114.688215,114.0534,56.7088,2.9962,0.4544,1121.41,671.7,7,3,388000,144.1,0.051485,0.044349,0.003568
98,391900,18.007077,-115.966655,115.3230,58.0140,2.8676,0.4740,598.59,621.6,7,2,392000,146.0,0.056926,0.049156,0.003885
99,395900,18.590286,-117.066099,116.4381,61.1454,2.9309,0.4679,735.08,412.9,7,2,396000,147.9,0.051441,0.044867,0.003287
100,399900,,,,,,,768.78,336.0,4,3,400000,148.1,,,
1,3900,,,,,,,,,,-12.55,24.7,33,16,4000,0.5,,,
2,7900,,,,,,,,,,-12.65,45.5,14,5,8000,1.0,,,
3,11900,0.351150,0.349370,-0.578160,0.3591,0.3585,1.4355,1.3638,0.1476,0.0117,12.94,97.6,20,13,12000,6.3,,,
4,15900,0.511303,0.512895,-0.377118,-0.1142,-0.1146,3.0584,3.0373,1.0435,0.0001,-43.57,89.6,13,9,16000,11.2,,,
5,19900,,,,,,,,,,,,0,0,20000,11.6,,,
6,23900,0.514446,0.513807,-0.446624,-0.3209,-0.3210,3.8836,3.9048,2.5425,0.0000,,,0,0,24000,17.2,0.741507,0.565927,0.087790
7,27900,0.584260,0.587263,-1.407230,0.0034,0.0032,4.3579,4.4611,2.7718,0.0000,,,0,0,28000,23.1,0.238106,0.169926,0.034090
8,31900,0.713346,0.712963,-2.021148,0.8166,0.8168,5.0888,5.1196,3.3483,0.0000,,,0,0,32000,28.9,0.038736,0.018606,0.010065
9,35900,0.653988,0.658624,-2.803262,1.7011,1.7011,5.1094,5.1629,3.2149,0.0000,,,0,0,36000,34.7,0.025074,0.008946,0.008064
10,39900,,,,,,,,,,,,0,0,40000,35.1,,,
11,43900,0.612684,0.620241,-3.546771,2.5163,2.5163,4.9390,5.0371,2.7681,0.0000,,,0,0,44000,41.0,0.019908,0.005838,0.007035
12,47900,0.576074,0.579245,-4.196746,3.2856,3.2855,4.9276,4.9624,2.5921,0.0244,,,0,0,48000,46.7,0.014898,0.003954,0.005472
13,51900,0.554436,0.554911,-4.768553,3.9718,3.9714,4.8413,4.7715,2.5654,0.0319,,,0,0,52000,52.4,0.010207,0.003108,0.003550
14,55900,0.533679,0.532925,-5.470782,4.7018,4.7015,4.6274,4.9251,2.1586,0.0297,,,0,0,56000,57.8,0.007595,0.002806,0.002394
15,59900,,,,,,,,,,,,0,0,60000,58.2,,,
16,63900,0.534566,0.529815,-6.159269,5.4445,5.4444,4.4353,4.4263,2.4798,0.0307,,,0,0,64000,63.7,0.004859,0.001981,0.001439
17,67900,0.531387,0.525133,-6.861969,6.1964,6.1962,4.3123,4.3588,2.3663,0.0319,,,0,0,68000,69.3,0.004135,0.001617,0.001259
18,71900,0.512189,0.508046,-7.534907,6.9162,6.9159,4.0139,4.1284,2.4793,0.0356,233.14,571.0,1,1,72000,74.7,0.049934,0.045462,0.002236
19,75900,0.506335,0.500414,-8.205937,7.6152,7.6153,3.9288,3.9294,2.4271,0.0354,,,0,0,76000,80.1,0.004975,0.002689,0.001143
20,79900,,,,,,,,,,,,0,0,80000,80.5,,,
21,83900,0.505684,0.502912,-8.835677,8.2660,8.2656,4.0233,4.2519,2.3093,0.0404,,,0,0,84000,86.4,0.003323,0.001729,0.000797
22,87900,0.515577,0.507361,-9.488118,8.9619,8.9617,3.7744,3.8216,2.3001,0.0405,258.84,635.8,4,2,88000,92.5,0.033050,0.017587,0.007732
23,91900,0.510171,0.504656,-10.109480,9.6022,9.6022,3.6911,3.7273,2.1319,0.0408,,,0,0,92000,98.9,0.018912,0.010515,0.004199
24,95900,0.499084,0.493979,-10.759521,10.2580,10.2576,3.5000,3.6951,1.9309,0.0420,,,0,0,96000,105.3,0.004698,0.001393,0.001652
25,99900,,,,,,,,,,447.53,988.3,43,23,100000,105.7,,,
26,103900,0.557071,0.545690,-11.366519,10.8944,10.8941,3.6330,3.5627,1.9095,0.0431,491.34,946.3,18,8,104000,112.2,0.269529,0.213750,0.027890
27,107900,0.595212,0.592747,-12.028291,11.5721,11.5719,3.5299,3.6961,2.0913,0.0470,417.24,787.0,13,8,108000,118.5,0.151675,0.121153,0.015261
28,111900,0.658963,0.644897,-12.715592,12.2747,12.2747,3.7055,3.7936,2.1521,0.0496,372.12,634.5,23,14,112000,125.0,0.104158,0.090176,0.006991
29,115900,0.744484,0.736264,-13.430466,12.9863,12.9864,3.8116,3.9979,1.9296,0.0482,456.29,700.2,18,6,116000,130.9,0.175346,0.149812,0.012767
30,119900,,,,,,,,,,77.88,73.2,5,2,120000,131.3,,,
31,123900,0.810169,0.801838,-14.092924,13.6616,13.6613,3.8632,3.9770,2.0995,0.0528,113.97,101.3,3,3,124000,137.2,0.067282,0.051751,0.007766
32,127900,0.828232,0.818004,-14.742155,14.3083,14.3084,3.8679,3.8453,2.2074,0.0555,254.98,256.2,5,3,128000,143.6,0.029865,0.019207,0.005329
33,131900,0.879783,0.870307,-15.380646,14.9344,14.9345,4.1001,4.0152,2.3134,0.0581,288.34,289.8,4,3,132000,150.1,0.036925,0.029111,0.003907
34,135900,0.963130,0.945718,-16.013823,15.5761,15.5762,4.3791,4.3405,2.2327,0.0602,370.89,360.0,6,1,136000,156.8,0.046256,0.037021,0.004618
35,139900,,,,,,,,,,298.09,303.1,8,1,140000,157.2,,,
36,143900,1.003218,0.994478,-16.652865,16.2154,16.2153,4.4202,4.4597,2.1678,0.0604,294.19,277.1,9,2,144000,163.6,0.022676,0.016554,0.003061
37,147900,1.083187,1.070445,-17.303992,16.8572,16.8573,4.4429,4.4249,2.1197,0.0669,568.09,477.0,1,0,148000,170.2,0.037322,0.029390,0.003966
38,151900,1.111664,1.101885,-17.931973,17.4678,17.4679,4.8009,4.6545,2.0952,0.0686,249.01,230.3,3,1,152000,176.6,0.024978,0.018210,0.003384
39,155900,1.163266,1.153893,-18.506057,18.0339,18.0342,4.7658,4.7042,2.1761,0.0716,267.45,249.0,3,1,156000,182.4,0.022959,0.016071,0.003444
40,159900,,,,,,,,,,381.37,327.0,5,2,160000,182.7,,,
41,163900,1.189544,1.178752,-19.090716,18.5940,18.5940,5.0034,4.9168,2.0588,0.0717,582.34,489.2,4,2,164000,188.8,0.012664,0.007559,0.002552
42,167900,1.268187,1.251461,-19.660112,19.1531,19.1534,5.0161,4.9631,1.8965,0.0738,218.42,216.7,3,1,168000,195.1,0.014482,0.009814,0.002334
43,171900,1.327784,1.304924,-20.227335,19.7115,19.7109,5.3582,5.1788,2.2023,0.0786,635.77,697.0,4,2,172000,201.6,0.014186,0.007918,0.003134
44,175900,1.327662,1.312716,-20.741592,20.2218,20.2221,5.3811,5.2739,2.0754,0.0783,,,0,0,176000,208.1,0.016373,0.012114,0.002129
45,179900,,,,,,,,,,318.54,244.0,2,1,180000,208.4,,,
46,183900,1.360767,1.352550,-21.273100,20.7391,20.7396,5.5367,5.4591,2.0268,0.0817,610.97,603.8,4,3,184000,214.5,0.008785,0.003741,0.002522
47,187900,1.368279,1.355544,-21.809258,21.2695,21.2696,5.7411,5.4010,2.1132,0.0839,564.84,668.5,2,2,188000,221.0,0.023372,0.018026,0.002673
48,191900,1.377777,1.361811,-22.308507,21.7630,21.7631,5.4430,5.4262,2.0414,0.0865,93.98,66.5,2,0,192000,227.2,0.011537,0.006636,0.002450
49,195900,1.404595,1.391456,-22.808489,22.2602,22.2601,5.8273,5.6135,2.0459,0.0907,72.31,45.0,1,1,196000,233.7,0.008082,0.004279,0.001901
50,199900,,,,,,,,,,759.01,932.7,3,3,200000,234.1,,,
51,203900,1.462441,1.451225,-23.291112,22.7327,22.7331,5.9189,5.7388,2.0895,0.0925,810.48,921.9,21,11,204000,240.8,0.081852,0.071359,0.005247
52,207900,1.554699,1.547938,-23.807632,23.2550,23.2552,6.2093,5.7963,2.0391,0.0961,587.84,714.1,10,1,208000,247.3,0.076329,0.063876,0.006226
53,211900,1.558236,1.546494,-24.348454,23.7989,23.7989,6.3355,5.9889,1.8635,0.0990,763.37,848.6,14,7,212000,253.9,0.078931,0.067677,0.005627
54,215900,1.683167,1.670532,-24.880571,24.3203,24.3204,6.2924,6.0279,2.0557,0.1026,899.62,1001.0,12,5,216000,260.5,0.091790,0.079142,0.006324
55,219900,,,,,,,,,,784.77,1001.0,3,0,220000,260.9,,,
56,223900,1.708210,1.689807,-25.444486,24.8695,24.8692,6.2432,6.0725,2.0648,0.1074,571.67,631.5,6,5,224000,267.4,0.050028,0.041692,0.004168
57,227900,1.819081,1.796190,-26.028686,25.4506,25.4509,6.7807,6.5483,2.0842,0.1085,525.79,510.4,8,5,228000,274.1,0.056752,0.049074,0.003839
58,231900,1.843446,1.826308,-26.554935,25.9825,25.9827,6.6848,6.7015,2.2980,0.1133,787.95,1001.0,2,0,232000,280.9,0.049545,0.042360,0.003593
59,235900,1.900918,1.883456,-27.100333,26.5228,26.5226,6.8969,6.6938,2.2133,0.1176,480.48,556.9,8,6,236000,287.6,0.034400,0.028065,0.003168
60,239900,,,,,,,,,,634.99,631.6,5,4,240000,288.0,,,
61,243900,1.972646,1.960289,-27.612507,27.0148,27.0150,6.9559,6.8788,2.1244,0.1189,705.45,819.8,5,5,244000,294.8,0.016841,0.012866,0.001988
62,247900,2.017530,1.994164,-28.099147,27.5111,27.5106,7.3655,6.9638,1.9843,0.1230,504.98,435.3,3,1,248000,301.4,0.023363,0.018583,0.002390
63,251900,2.076696,2.068640,-28.580080,27.9777,27.9778,7.3580,7.1043,1.9651,0.1280,620.83,626.5,4,1,252000,308.1,0.025131,0.020405,0.002363
64,255900,2.118893,2.099194,-29.015270,28.4111,28.4110,7.3164,7.2721,2.2233,0.1299,753.86,656.7,3,3,256000,314.7,0.035733,0.030521,0.002606
65,259900,,,,,,,,,,312.64,364.7,3,3,260000,315.1,,,
66,263900,2.144872,2.106838,-29.460859,28.8527,28.8524,7.8734,7.1972,2.1195,0.1349,683.54,721.5,6,3,264000,321.3,0.015976,0.012201,0.001888
67,267900,2.182704,2.148645,-29.880345,29.2776,29.2775,7.9964,7.6193,2.3183,0.1405,751.71,1001.0,1,0,268000,327.9,0.034779,0.030740,0.002020
68,271900,2.203411,2.185310,-30.291432,29.6875,29.6876,7.8712,7.5496,2.2827,0.1408,763.55,1001.0,4,1,272000,334.5,0.038210,0.031831,0.003189
69,275900,2.263834,2.254814,-30.712785,30.0844,30.0845,8.1425,7.8921,2.2428,0.1437,150.14,103.0,1,1,276000,341.1,0.018851,0.014851,0.002000
70,279900,,,,,,,,,,428.70,417.7,6,5,280000,341.5,,,
71,283900,2.330439,2.310540,-31.114472,30.4888,30.4887,8.2939,7.9126,2.3595,0.1490,538.72,587.3,6,2,284000,348.1,0.027821,0.023262,0.002279
72,287900,2.408512,2.384760,-31.508929,30.8948,30.8952,8.5258,8.1394,2.2678,0.1524,840.05,1001.0,1,1,288000,354.6,0.021724,0.017440,0.002142
73,291900,2.429841,2.401851,-31.848024,31.2555,31.2553,8.5377,7.9974,2.2807,0.1557,107.93,69.5,2,1,292000,361.1,0.005677,0.003078,0.001299
74,295900,2.375573,2.367094,-32.200669,31.5828,31.5825,8.7266,8.4962,2.0267,0.1564,589.05,585.0,2,2,296000,367.7,0.023901,0.019823,0.002039
75,299900,,,,,,,,,,832.39,1001.0,3,2,300000,368.1,,,
76,303900,2.490126,2.469517,-32.556786,31.9302,31.9305,8.9057,8.4748,2.1323,0.1627,962.84,1001.0,13,7,304000,374.7,0.026196,0.022126,0.002035
77,307900,2.588045,2.552493,-33.015829,32.3468,32.3470,9.0865,8.5210,2.1175,0.1662,768.78,896.0,9,4,308000,381.2,0.059176,0.050616,0.004280
78,311900,2.667146,2.647477,-33.424196,32.7836,32.7838,9.0037,8.6504,2.4012,0.1711,868.53,942.0,15,7,312000,387.8,0.053080,0.045869,0.003605
79,315900,2.743572,2.714175,-33.908770,33.2804,33.2803,9.3349,8.8567,2.4442,0.1724,896.65,1001.0,7,4,316000,394.3,0.070589,0.061167,0.004711
80,319900,,,,,,,,,,780.64,1001.0,3,0,320000,394.7,,,
81,323900,2.908507,2.878233,-34.455457,33.7803,33.7800,9.5851,9.2953,2.3317,0.1792,459.39,422.7,16,11,324000,401.4,0.029646,0.024085,0.002781
82,327900,3.135923,3.095382,-34.925722,34.2649,34.2646,10.6686,10.1616,2.3462,0.1875,758.27,851.2,6,4,328000,408.0,0.046485,0.039467,0.003509
83,331900,3.179502,3.128144,-35.478993,34.7991,34.7993,10.4936,10.1067,2.3913,0.1921,506.90,396.5,4,3,332000,414.6,0.048737,0.042363,0.003187
84,335900,3.173662,3.136362,-35.902044,35.2655,35.2648,10.9226,10.6728,2.3255,0.1981,720.25,659.3,7,4,336000,421.2,0.050261,0.044213,0.003024
85,339900,,,,,,,,,,563.10,607.3,6,5,340000,421.6,,,
86,343900,3.405176,3.352678,-36.415171,35.7449,35.7444,11.5881,11.0902,2.5729,0.2015,915.88,794.3,7,5,344000,428.1,0.059051,0.050767,0.004142
87,347900,3.481553,3.438641,-36.887069,36.1938,36.1937,11.3685,11.0317,2.4460,0.2066,929.51,826.0,4,3,348000,434.6,0.053800,0.046169,0.003816
88,351900,3.615863,3.567781,-37.328182,36.6318,36.6319,11.9529,11.5901,2.5192,0.2081,735.44,565.6,7,2,352000,441.1,0.049267,0.042314,0.003477
89,355900,3.764739,3.748177,-37.790579,37.0820,37.0814,12.3688,12.3711,2.4237,0.2127,1050.67,655.0,4,3,356000,447.4,0.037755,0.032451,0.002652
90,359900,,,,,,,,,,583.56,537.7,3,1,360000,447.8,,,
91,363900,3.791869,3.743695,-38.166928,37.4989,37.4989,12.9712,12.5101,2.4316,0.2187,624.24,514.4,9,5,364000,454.3,0.021148,0.017300,0.001924
92,367900,3.889214,3.858580,-38.566194,37.9152,37.9145,12.8466,12.6825,2.3642,0.2223,809.82,1001.0,1,0,368000,460.9,0.039246,0.033343,0.002951
93,371900,3.956924,3.935740,-38.922037,38.2732,38.2737,12.9056,12.7353,2.5580,0.2286,749.50,664.5,4,2,372000,467.4,0.030399,0.025319,0.002540
94,375900,3.998225,3.947393,-39.314661,38.6600,38.6599,13.5779,13.0638,2.3594,0.2329,663.28,583.0,2,1,376000,473.9,0.027945,0.023437,0.002254
95,379900,,,,,,,,,,914.09,856.2,4,0,380000,474.3,,,
96,383900,4.222421,4.167028,-39.695433,38.9738,38.9739,13.8775,13.3766,2.4700,0.2382,1096.57,741.0,6,3,384000,480.8,0.016186,0.012926,0.001630
97,387900,4.341290,4.280632,-39.940573,39.2359,39.2357,14.3899,14.1772,2.6033,0.2424,793.67,619.0,2,1,388000,487.4,0.033163,0.028411,0.002376
98,391900,4.517691,4.470201,-40.376150,39.6365,39.6362,14.7127,14.3826,2.4290,0.2480,641.44,399.7,3,2,392000,493.9,0.033993,0.029256,0.002369
99,395900,4.619006,4.554997,-40.729775,39.9974,39.9968,15.5799,15.0466,2.6036,0.2567,1244.64,829.3,3,1,396000,500.4,0.025583,0.021257,0.002163
100,399900,,,,,,,,,,1143.76,1001.0,1,0,400000,500.7,,,
101,403900,4.769410,4.669785,-41.133845,40.3913,40.3910,15.4183,14.8728,2.8077,0.2659,920.52,1001.0,8,3,404000,507.4,0.014705,0.011884,0.001410
102,407900,4.758946,4.679235,-41.428835,40.7208,40.7207,16.1208,15.5888,2.4601,0.2643,1360.33,967.6,5,1,408000,513.9,0.033346,0.028784,0.002281
103,411900,4.929265,4.858381,-41.908113,41.1197,41.1203,16.2108,15.5227,2.5411,0.2656,1214.46,1001.0,9,3,412000,520.7,0.040767,0.034457,0.003155
104,415900,4.946050,4.897923,-42.291025,41.5438,41.5434,16.2274,15.7232,2.5364,0.2684,1040.12,702.7,3,1,416000,527.2,0.026089,0.021505,0.002292
105,419900,,,,,,,,,,792.87,587.0,5,3,420000,527.6,,,
106,423900,5.180416,5.155186,-42.696838,41.9117,41.9113,16.6724,16.6318,2.7320,0.2752,1023.31,1001.0,10,6,424000,533.6,0.020510,0.016450,0.002030
