epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
174,695900,307.850906,305.101828,-125.409032,122.8499,122.8526,5280.4392,5703.7955,2.9064,484.72,104.5,43,696000,284.7
175,699900,,,,,,,,,381.24,84.2,32,700000,285.2
176,703900,301.377538,301.665604,-125.894096,123.3234,123.3204,4978.6844,5370.2399,2.9238,459.59,98.5,46,704000,287.1
177,707900,300.238433,299.316663,-126.518326,123.8600,123.8596,4721.3486,4945.1841,2.9564,472.44,101.1,36,708000,289.1
178,711900,301.856548,302.558919,-126.909049,124.2652,124.2661,4822.8645,5106.5066,2.6351,452.08,98.9,40,712000,291.0
179,715900,305.719012,307.194039,-127.208711,124.6395,124.6390,4936.2887,5038.3898,2.5115,441.65,97.4,51,716000,293.0
180,719900,,,,,,,,,383.32,82.6,52,720000,293.5
181,723900,300.291668,302.699774,-127.652342,125.0185,125.0129,4780.9665,5070.8802,3.0107,398.25,85.7,43,724000,295.4
182,727900,304.901672,304.892912,-128.198493,125.4502,125.4501,4876.9954,4897.7301,2.7231,407.43,85.2,50,728000,297.3
183,731900,306.329073,307.383951,-128.607646,125.8666,125.8778,5065.2807,4640.1514,2.8039,404.76,84.8,40,732000,299.3
184,735900,302.288705,302.839513,-129.034610,126.2837,126.2870,4763.0357,4754.2859,2.5736,432.56,91.3,46,736000,301.2
185,739900,,,,,,,,,400.92,84.2,41,740000,301.7
186,743900,304.444887,304.657248,-129.544905,126.7765,126.7687,4960.1083,5515.2134,2.7739,435.66,92.9,50,744000,303.7
187,747900,309.103167,306.695020,-129.883345,127.1167,127.1096,4940.0384,4979.9610,2.5801,421.84,89.3,50,748000,305.6
188,751900,302.741161,304.207728,-130.282686,127.5508,127.5540,4838.6469,4593.7446,2.4952,363.07,78.1,46,752000,307.6
189,755900,309.420140,312.641722,-130.584500,127.9148,127.9166,4994.1690,4521.0193,2.5893,368.00,78.2,59,756000,309.5
190,759900,,,,,,,,,359.01,78.7,36,760000,310.0
191,763900,310.384851,311.173958,-131.033760,128.2968,128.3112,5041.3015,4691.0149,2.7425,365.52,80.5,62,764000,312.0
192,767900,311.917408,313.329791,-131.228585,128.6075,128.5921,4962.7301,5139.7516,2.8987,384.33,82.6,41,768000,313.9
193,771900,304.668808,305.569954,-131.618310,128.9854,128.9980,5133.0080,4595.6880,2.9543,403.69,87.0,42,772000,315.8
194,775900,311.627684,313.757483,-131.805485,129.1719,129.1657,4844.5473,4874.9008,2.8410,418.30,90.2,42,776000,317.8
195,779900,,,,,,,,,406.22,86.4,64,780000,318.3
196,783900,313.640872,314.095296,-132.171176,129.4844,129.4834,4780.8596,4637.5656,2.6265,394.33,86.2,38,784000,320.2
197,787900,320.372284,320.730929,-132.194236,129.6582,129.6631,4643.8922,4505.5281,2.8048,365.15,79.0,50,788000,322.1
198,791900,316.276277,317.323694,-132.510231,129.9408,129.9328,4682.5179,4664.6017,2.5888,417.37,89.1,36,792000,324.0
199,795900,314.174443,314.976962,-132.711040,130.2084,130.2224,4895.5337,4919.5184,2.6606,440.88,97.0,48,796000,326.0
200,799900,,,,,,,,,457.47,98.3,37,800000,326.5
201,803900,316.230012,316.959481,-133.123275,130.5545,130.5500,5011.5558,4728.3870,2.8149,426.56,89.2,45,804000,328.4
202,807900,315.425350,318.716508,-133.612069,130.9623,130.9626,5037.1709,4644.8254,2.6022,463.94,96.8,45,808000,330.4
203,811900,321.902593,323.953926,-133.916112,131.2859,131.2805,4999.6051,4254.8861,2.9861,422.16,88.4,41,812000,332.3
204,815900,314.512379,316.925948,-134.182849,131.6037,131.5852,4676.2168,4626.9272,2.4887,438.53,93.1,44,816000,334.3
205,819900,,,,,,,,,442.98,91.7,50,820000,334.8
206,823900,315.632224,316.068236,-134.663190,132.0293,132.0371,4884.4966,4761.8192,2.7030,433.80,89.6,41,824000,336.7
207,827900,320.864376,321.209155,-134.911719,132.3404,132.3429,4926.2506,4605.8709,2.6003,441.65,92.1,38,828000,338.7
208,831900,322.260336,321.115429,-135.321237,132.6947,132.6932,4945.8310,4628.8089,2.7413,440.92,90.0,51,832000,340.7
209,835900,317.527415,317.104696,-135.428365,132.8924,132.8895,4659.6574,4757.4855,2.7700,433.27,89.4,42,836000,342.6
210,839900,,,,,,,,,407.71,82.4,52,840000,343.2
211,843900,329.025654,323.874221,-135.765836,133.2133,133.2135,5058.4027,4796.7168,2.6764,419.51,86.9,36,844000,345.1
212,847900,321.647527,320.013862,-136.075330,133.4423,133.4395,4772.7940,4323.3057,2.5590,431.23,90.6,53,848000,347.0
213,851900,327.432069,326.213429,-136.289991,133.7895,133.7918,4641.6776,4228.1418,2.6474,430.02,90.7,44,852000,349.0
214,855900,333.088162,335.011516,-136.339357,134.0574,134.0423,5183.3050,4735.4512,2.6017,390.82,82.0,53,856000,350.9
215,859900,,,,,,,,,412.97,88.3,37,860000,351.4
216,863900,332.383524,330.337807,-136.746802,134.2456,134.2546,5015.0992,4761.7606,2.5630,415.39,89.5,45,864000,353.3
217,867900,324.782328,329.588376,-136.870779,134.4096,134.4043,4953.1698,4496.0259,2.5624,463.66,96.6,45,868000,355.3
218,871900,327.468325,326.448546,-137.197983,134.7943,134.7937,5012.7022,4534.3537,2.6313,466.56,98.3,29,872000,357.2
219,875900,329.406488,331.264335,-137.344575,134.9748,134.9660,5161.9421,4585.8620,2.8542,461.57,97.5,45,876000,359.1
220,879900,,,,,,,,,501.20,105.0,34,880000,359.7
221,883900,325.116639,330.010805,-137.553196,135.1288,135.1300,4845.7255,4508.0869,2.6524,467.28,99.6,51,884000,361.6
222,887900,325.216314,326.812649,-137.693932,135.3503,135.3544,5312.9486,4757.7846,2.5816,473.69,99.4,40,888000,363.5
223,891900,329.148630,329.858174,-138.103973,135.7065,135.7011,5085.6773,4505.2348,3.0496,440.32,89.6,43,892000,365.5
224,895900,327.639383,327.789988,-138.082591,135.9226,135.9211,5047.3152,4611.0125,2.9310,473.01,97.1,45,896000,367.5
225,899900,,,,,,,,,452.21,91.6,35,900000,368.0
226,903900,329.194422,332.034438,-138.490307,136.1937,136.1906,5145.8081,5063.1823,2.9262,464.25,96.7,47,904000,369.9
227,907900,326.096207,333.771512,-138.773398,136.3655,136.3624,4850.5482,4496.3126,2.7836,429.09,89.3,44,908000,372.0
228,911900,330.588708,329.932655,-139.130253,136.7741,136.7776,5194.6115,4733.4854,2.8138,438.49,90.2,55,912000,373.9
