epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
217,867900,277.002918,276.769660,-131.844563,130.2838,130.2970,4062.4796,5358.7101,5.3400,1.0344,360.88,73.1,41,14,868000,1088.8
218,871900,278.386720,281.684877,-132.548172,130.9267,130.9301,4389.3387,5562.0124,5.7493,1.0498,379.42,76.7,52,25,872000,1094.7
219,875900,280.437536,279.926574,-132.838338,131.1930,131.1926,4248.1311,5370.0280,6.0718,0.9583,382.93,79.9,55,27,876000,1100.6
220,879900,,,,,,,,,,415.44,84.0,43,18,880000,1101.3
221,883900,282.254012,282.134820,-133.283596,131.7699,131.7723,4047.9315,5517.5278,6.3363,1.0611,370.14,79.1,48,25,884000,1107.0
222,887900,282.046764,280.755367,-133.845035,132.2644,132.2624,4266.5413,5633.6361,5.8145,0.9320,386.41,82.9,50,34,888000,1112.8
223,891900,285.381023,280.611270,-134.367789,132.8502,132.8636,4174.4969,5711.9987,5.6309,0.9131,369.56,74.0,64,34,892000,1118.7
224,895900,286.690413,285.995828,-134.957127,133.3525,133.3545,4318.1142,5787.9949,6.2099,0.8995,358.67,72.0,54,26,896000,1124.4
225,899900,,,,,,,,,,347.87,69.9,58,26,900000,1125.2
226,903900,281.985171,278.612529,-135.567596,133.8454,133.8483,4304.6707,5950.7544,5.5938,0.9524,368.74,75.8,42,20,904000,1130.9
227,907900,286.601002,285.851875,-136.202144,134.3595,134.3637,4335.3603,6224.9578,5.6899,0.9393,365.09,75.6,60,30,908000,1136.6
228,911900,287.216347,285.989801,-136.613895,134.8555,134.8595,4687.6935,6378.3447,5.2191,0.9530,366.53,77.3,53,23,912000,1142.3
229,915900,287.715044,289.068651,-136.938096,135.3253,135.3255,4733.5813,6877.2823,5.0896,0.8588,342.52,74.0,56,23,916000,1148.2
230,919900,,,,,,,,,,341.39,70.1,57,28,920000,1148.9
231,923900,292.598313,293.737589,-137.369300,135.7561,135.7578,4973.3874,6439.1940,4.9840,0.9370,366.24,73.3,57,29,924000,1154.8
232,927900,292.218786,292.696758,-137.661972,136.1771,136.1778,4845.6656,6824.0530,5.3178,0.8492,322.72,67.1,62,32,928000,1160.7
233,931900,292.104383,291.647724,-138.045522,136.5223,136.5217,4978.4453,7259.7661,6.0881,0.7717,318.31,67.7,50,26,932000,1166.3
234,935900,296.826433,297.228868,-138.671761,136.9421,136.9428,5360.1319,7293.5579,5.0785,0.8713,357.43,75.7,52,30,936000,1172.1
235,939900,,,,,,,,,,371.95,75.8,58,24,940000,1172.8
236,943900,294.937486,296.818387,-138.922935,137.3417,137.3427,5411.6135,6947.9957,5.3674,0.8578,309.77,65.8,73,31,944000,1178.5
237,947900,301.639762,301.389517,-139.253110,137.6376,137.6273,5708.2420,7910.5476,5.3431,0.7857,267.56,61.1,40,18,948000,1184.2
238,951900,299.797540,300.328793,-139.724642,137.9870,137.9931,5679.4468,8344.1453,5.3721,0.7627,318.39,73.2,68,32,952000,1189.8
239,955900,309.684553,307.483699,-139.948396,138.2797,138.2829,5766.1223,7699.2053,4.8256,0.7114,358.94,78.6,38,15,956000,1195.4
240,959900,,,,,,,,,,378.87,83.1,54,28,960000,1196.1
241,963900,305.348591,307.825909,-140.330538,138.7212,138.7228,5723.8174,7978.6707,5.0265,0.7131,357.62,73.2,61,27,964000,1201.7
242,967900,308.043389,308.054465,-140.812004,139.1072,139.1057,5902.5585,8425.3988,5.1023,0.7322,357.36,74.4,44,18,968000,1207.4
243,971900,313.616952,312.695791,-141.133689,139.4341,139.4372,5923.7504,8779.9153,5.0843,0.6491,394.96,84.8,36,12,972000,1213.2
244,975900,309.043424,312.628538,-141.444288,139.6825,139.6818,5857.3298,8922.8528,4.8598,0.6890,419.48,90.4,57,31,976000,1219.0
245,979900,,,,,,,,,,410.85,88.3,43,19,980000,1219.6
246,983900,314.900834,316.764641,-141.668517,139.9651,139.9626,6280.8970,8815.8727,5.2455,0.6412,386.83,79.9,54,23,984000,1225.5
247,987900,315.908026,320.449310,-142.047611,140.3241,140.3161,6113.0193,9050.5771,4.8729,0.5803,379.61,78.7,48,18,988000,1231.3
248,991900,313.752230,312.194652,-142.450189,140.7149,140.7153,6036.7282,8767.7300,5.0150,0.6393,362.34,76.8,45,23,992000,1236.9
249,995900,314.053140,312.647456,-142.722562,141.0400,141.0469,6007.4459,8572.4485,5.0193,0.6267,402.57,85.8,49,20,996000,1242.7
250,999900,,,,,,,,,,422.62,93.9,35,17,1000000,1243.3
