epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
74,295900,11.361463,-123.349387,122.5294,16.0056,1.1214,0.2395,,,0,0,296000,104.9,0.002998,0.001663,0.000667
75,299900,,,,,,,,,0,0,300000,105.0,,,
76,303900,12.157285,-126.063809,125.2521,19.2209,1.1600,0.2525,2396.88,1001.0,100,41,304000,107.0,0.004739,0.002906,0.000916
77,307900,20.473148,-128.661516,127.8754,19.7304,1.1291,0.2617,,,0,0,308000,108.9,0.537253,0.490783,0.023235
78,311900,20.985972,-131.145973,130.3368,19.8101,1.1344,0.2630,,,0,0,312000,111.0,0.176054,0.152061,0.011997
79,315900,19.570662,-133.903413,133.0744,19.7069,1.1255,0.2640,,,0,0,316000,112.9,0.101781,0.088101,0.006840
80,319900,,,,,,,,,0,0,320000,113.0,,,
81,323900,17.985806,-136.287390,135.4688,19.9501,1.1356,0.2763,,,0,0,324000,114.8,0.054912,0.046656,0.004128
82,327900,19.411444,-138.782839,137.9502,20.2870,1.1700,0.2809,,,0,0,328000,116.5,0.065897,0.057743,0.004077
83,331900,21.018930,-141.295465,140.4634,22.7867,1.2246,0.2811,,,0,0,332000,118.3,0.041957,0.035591,0.003183
84,335900,20.869162,-143.833809,142.9796,23.2000,1.1782,0.2942,,,0,0,336000,120.2,0.026772,0.022624,0.002074
85,339900,,,,,,,,,0,0,340000,120.3,,,
86,343900,20.328164,-146.291945,145.4678,22.4419,1.2157,0.2912,,,0,0,344000,122.3,0.021445,0.017975,0.001735
87,347900,22.527849,-148.505018,147.6983,23.5060,1.1919,0.3021,,,0,0,348000,124.1,0.020965,0.017441,0.001762
88,351900,18.825084,-150.904310,150.0826,21.8577,1.2443,0.3176,,,0,0,352000,126.1,0.019518,0.016419,0.001550
89,355900,20.634418,-152.993935,152.1734,23.4992,1.3050,0.3151,,,0,0,356000,128.1,0.016086,0.013674,0.001206
90,359900,,,,,,,,,0,0,360000,128.3,,,
91,363900,18.190516,-155.408253,154.5888,23.4127,1.2516,0.3261,,,0,0,364000,130.2,0.019520,0.016960,0.001280
92,367900,19.532088,-157.492684,156.6926,23.4514,1.2227,0.3327,,,0,0,368000,132.0,0.025871,0.022776,0.001548
93,371900,19.632373,-159.607739,158.8140,24.1860,1.2823,0.3357,,,0,0,372000,133.9,0.013240,0.011193,0.001023
94,375900,22.990780,-161.618055,160.8143,26.0999,1.2813,0.3664,,,0,0,376000,135.7,0.004440,0.003183,0.000628
95,379900,,,,,,,,,0,0,380000,135.8,,,
96,383900,20.988642,-163.519217,162.7284,26.2111,1.2876,0.3550,,,0,0,384000,137.6,0.024326,0.021877,0.001224
97,387900,20.596446,-165.498231,164.7182,26.2604,1.2958,0.3625,,,0,0,388000,139.3,0.003146,0.002296,0.000425
98,391900,20.794114,-167.504080,166.7485,25.9382,1.2970,0.3688,,,0,0,392000,141.0,0.007472,0.006153,0.000659
99,395900,20.857051,-169.337456,168.5733,26.0202,1.3437,0.3753,,,0,0,396000,142.9,0.012691,0.010799,0.000946
100,399900,,,,,,,,,0,0,400000,143.0,,,
