epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
74,295900,4.817590,-79.030913,78.3459,20.3309,1.3435,0.2573,,,0,0,296000,99.7,0.009097,0.005841,0.001628
75,299900,,,,,,,,,0,0,300000,99.9,,,
76,303900,4.857072,-81.021833,80.3287,20.8140,1.3700,0.2746,1487.15,1001.0,100,50,304000,101.6,0.009552,0.006611,0.001470
77,307900,9.011158,-83.229344,82.5497,23.3180,1.4635,0.2764,,,0,0,308000,103.3,0.660318,0.592409,0.033955
78,311900,9.006369,-85.494922,84.8227,21.7410,1.4094,0.2750,,,0,0,312000,104.9,0.208149,0.175771,0.016189
79,315900,8.665072,-87.781622,87.1028,21.8321,1.4405,0.2768,,,0,0,316000,106.6,0.100824,0.084624,0.008100
80,319900,,,,,,,,,0,0,320000,106.8,,,
81,323900,8.618557,-90.194272,89.5044,22.1150,1.4524,0.2849,,,0,0,324000,108.5,0.052635,0.041656,0.005489
82,327900,9.324766,-92.569544,91.8752,22.2890,1.5030,0.2890,,,0,0,328000,110.2,0.035427,0.027676,0.003875
83,331900,8.627507,-94.927194,94.2280,22.0293,1.4738,0.2932,,,0,0,332000,111.9,0.040799,0.033626,0.003586
84,335900,8.815090,-97.392939,96.6962,22.8788,1.4655,0.3002,,,0,0,336000,113.6,0.023762,0.018303,0.002729
85,339900,,,,,,,,,0,0,340000,113.8,,,
86,343900,9.826437,-99.873908,99.1624,22.1353,1.5240,0.3088,,,0,0,344000,115.5,0.033065,0.027213,0.002926
87,347900,9.744440,-102.291316,101.5801,23.5374,1.5446,0.3239,,,0,0,348000,117.2,0.014293,0.010614,0.001839
88,351900,10.040363,-104.770708,104.0498,23.5387,1.5567,0.3274,,,0,0,352000,118.9,0.017393,0.013998,0.001697
89,355900,10.444420,-107.352060,106.6234,22.0313,1.5986,0.3287,,,0,0,356000,120.6,0.015397,0.012101,0.001648
90,359900,,,,,,,,,0,0,360000,120.7,,,
91,363900,10.664639,-109.787818,109.0529,24.0584,1.6474,0.3467,,,0,0,364000,122.4,0.011896,0.009326,0.001285
92,367900,11.145132,-112.215274,111.4777,23.9551,1.7028,0.3473,,,0,0,368000,124.2,0.023693,0.020669,0.001512
93,371900,10.556366,-114.868361,114.1170,24.2353,1.6632,0.3556,,,0,0,372000,125.9,0.013374,0.010650,0.001362
94,375900,11.351178,-117.289064,116.5478,23.9651,1.6986,0.3525,,,0,0,376000,127.7,0.015335,0.012913,0.001211
95,379900,,,,,,,,,0,0,380000,127.8,,,
96,383900,11.623887,-119.899518,119.1290,23.6199,1.7098,0.3651,,,0,0,384000,129.6,0.014201,0.011559,0.001321
97,387900,12.424783,-122.391912,121.6246,25.7807,1.7816,0.3736,,,0,0,388000,131.3,0.002284,0.001068,0.000608
98,391900,11.428666,-124.951215,124.1742,24.1426,1.7078,0.3835,,,0,0,392000,133.0,0.006330,0.004838,0.000746
99,395900,11.519541,-127.519818,126.7321,24.3249,1.7926,0.3907,,,0,0,396000,134.7,0.007408,0.005845,0.000781
100,399900,,,,,,,,,0,0,400000,134.8,,,
