epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3999,,,,,,115.04,25.5,156,4000,1.5
101,403900,355.831932,357.317781,-138.423487,136.6162,136.6174,4354.4627,4424.5397,13.5227,366.16,72.2,68,404000,160.1
102,407900,357.919561,359.054285,-138.822890,136.9956,137.0020,4267.0756,4349.7671,11.9122,342.94,66.2,61,408000,162.0
103,411900,361.065172,364.232314,-139.148098,137.2296,137.2181,4286.7408,4209.6301,12.0258,327.93,63.1,48,412000,163.9
104,415900,357.092654,359.920490,-139.149125,137.3352,137.3345,4331.9264,4203.8687,12.9485,367.07,71.7,64,416000,165.8
105,419900,,,,,,,,,346.80,67.4,59,420000,166.3
106,423900,353.367194,355.634123,-139.618573,137.6825,137.6755,4252.6688,4197.6001,11.9760,351.71,69.9,48,424000,168.2
107,427900,357.585340,361.212663,-139.640887,137.8775,137.8748,4290.9655,4065.6111,11.8046,350.48,70.5,66,428000,170.1
108,431900,359.951113,361.362137,-140.085736,138.1817,138.1824,4475.0907,4399.9330,12.7044,371.25,73.0,57,432000,172.0
109,435900,360.642706,362.379699,-140.213655,138.4338,138.4365,4317.0611,4186.1896,12.0756,359.15,69.7,49,436000,173.9
110,439900,,,,,,,,,344.08,66.4,71,440000,174.4
111,443900,356.479061,356.793962,-140.368838,138.6076,138.6201,4165.7346,4135.0964,12.0575,314.57,64.8,55,444000,176.4
112,447900,358.156648,358.458040,-140.637324,138.8591,138.8418,4063.3306,4447.1498,11.3540,337.31,68.6,63,448000,178.3
113,451900,357.674785,359.755529,-140.919234,139.0387,139.0265,3995.2516,3988.5591,13.4372,286.27,56.7,77,452000,180.2
114,455900,357.656741,361.777718,-141.146758,139.3779,139.3855,4370.6446,4192.9504,13.6094,299.09,60.1,60,456000,182.1
115,459900,,,,,,,,,332.20,65.0,70,460000,182.6
116,463900,360.863637,363.823512,-141.381400,139.6908,139.7015,4285.2576,4232.1751,14.5648,317.31,61.3,63,464000,184.5
117,467900,352.339071,355.598017,-141.836947,140.0551,140.0709,4175.6137,4028.2738,14.9398,333.60,64.3,51,468000,186.4
118,471900,358.782058,362.972339,-142.029784,140.3200,140.3109,4391.8451,4080.7403,14.9713,348.63,67.2,63,472000,188.3
119,475900,356.917616,361.527468,-142.407456,140.5679,140.5649,3979.0785,3974.6013,15.2244,361.00,69.2,52,476000,190.2
120,479900,,,,,,,,,364.75,70.3,68,480000,190.7
121,483900,360.616517,363.302451,-142.588787,140.9002,140.9021,3947.1681,3954.6958,12.5587,313.86,60.1,65,484000,192.5
122,487900,361.630507,366.504106,-142.752485,141.0403,141.0403,4247.7508,4263.3702,14.5419,336.78,68.3,44,488000,194.5
123,491900,360.598319,364.625687,-143.063441,141.4006,141.4033,4345.6741,4333.3869,13.4145,359.80,75.4,63,492000,196.3
124,495900,359.735963,360.913866,-143.382606,141.6482,141.6579,4222.6699,4312.6297,14.3189,367.92,71.7,54,496000,198.3
125,499900,,,,,,,,,320.82,61.2,68,500000,198.8
126,503900,364.248822,365.165971,-143.554431,141.9587,141.9610,4169.0405,3901.1539,14.9085,343.36,66.4,58,504000,200.7
127,507900,358.712091,360.264435,-143.727876,142.1568,142.1536,4181.9661,4393.0615,13.1340,366.20,70.5,53,508000,202.6
128,511900,364.761003,364.145701,-143.896302,142.2645,142.2687,3995.2764,4343.2779,14.7273,347.10,67.6,60,512000,204.5
129,515900,368.936208,368.682075,-144.204110,142.4704,142.4652,4449.8643,4386.3695,15.4298,362.22,70.9,50,516000,206.3
130,519900,,,,,,,,,358.07,71.8,62,520000,206.8
131,523900,365.019307,369.668811,-144.604994,142.7609,142.7650,3879.9896,4207.6745,14.3803,341.03,67.0,69,524000,208.7
132,527900,365.871360,366.851939,-144.820787,143.1298,143.1372,4060.0231,4116.2966,15.0296,312.23,60.6,65,528000,210.7
133,531900,361.440028,362.425844,-145.018393,143.3485,143.3501,3951.0860,4031.7847,15.4581,290.78,58.8,56,532000,212.6
134,535900,366.571198,366.000117,-145.194249,143.6372,143.6377,4464.1796,4309.1818,15.6842,306.91,66.5,60,536000,214.5
135,539900,,,,,,,,,329.51,67.4,63,540000,215.0
136,543900,364.095387,365.648880,-145.548288,143.8694,143.8687,3924.8562,4211.6443,16.1117,324.19,65.2,67,544000,217.0
137,547900,364.650534,367.790938,-145.723623,144.1025,144.0979,4124.3915,4303.3248,17.5081,325.61,67.7,60,548000,218.9
138,551900,366.628099,368.972324,-145.771837,144.1260,144.1386,4092.6903,4079.5649,16.1432,306.67,65.5,54,552000,220.8
139,555900,365.462711,367.157937,-146.160898,144.5646,144.5603,4025.7150,4109.4300,16.8871,298.49,65.0,64,556000,222.7
140,559900,,,,,,,,,317.69,63.4,65,560000,223.2
141,563900,364.311982,364.544704,-146.488403,144.8570,144.8716,3862.0406,3995.8813,17.4111,298.69,61.0,75,564000,225.1
142,567900,371.259844,371.211848,-146.611736,145.0776,145.0691,4343.5946,4067.4989,17.7509,286.80,55.1,67,568000,227.0
143,571900,371.273736,371.895115,-146.806711,145.2482,145.2389,4093.5309,4209.3347,18.3274,311.77,59.5,64,572000,228.9
144,575900,368.006549,370.923909,-146.966956,145.3461,145.3548,4109.4532,4248.2453,17.6768,326.22,62.4,71,576000,230.8
145,579900,,,,,,,,,300.72,57.4,58,580000,231.3
146,583900,369.618324,373.901173,-147.019986,145.4683,145.4641,4035.9725,4089.9760,17.7064,326.97,62.6,71,584000,233.3
147,587900,370.579872,373.721485,-147.278800,145.6618,145.6618,4021.9108,4214.8398,17.2185,311.07,59.6,57,588000,235.2
148,591900,369.110384,372.466519,-147.315686,145.7771,145.7843,3916.1848,4084.9325,15.9258,359.78,70.1,55,592000,237.1
149,595900,364.919324,367.403556,-147.788581,146.2042,146.2006,3884.4446,3869.9808,16.6650,341.18,67.6,67,596000,239.0
150,599900,,,,,,,,,298.36,59.7,78,600000,239.5
151,603900,365.632540,370.184563,-147.937770,146.3267,146.3355,3839.7820,3897.1174,18.2113,288.22,55.3,69,604000,241.4
152,607900,372.356320,375.206778,-148.028520,146.4879,146.4778,3929.3269,4043.7927,18.6262,285.03,56.8,62,608000,243.3
153,611900,374.250131,375.497779,-148.035831,146.6282,146.6218,3980.3222,3983.5658,17.6241,312.41,62.7,61,612000,245.2
154,615900,367.641256,373.986475,-148.151423,146.7455,146.7457,3897.5531,3898.8454,18.2504,338.93,67.8,57,616000,247.1
155,619900,,,,,,,,,363.99,71.9,50,620000,247.6
156,623900,364.826602,369.673219,-148.578291,147.0198,147.0195,4099.7944,4161.4226,17.7945,344.31,69.9,58,624000,249.5
157,627900,371.541652,374.594356,-148.440383,146.9256,146.9454,3897.4513,4002.0384,17.2879,350.59,73.4,53,628000,251.4
158,631900,369.400224,370.650268,-148.735624,147.2932,147.2878,4082.7513,4273.6297,18.5063,319.60,69.1,68,632000,253.3
159,635900,366.577308,368.901111,-148.799324,147.3834,147.3888,3827.4354,3770.5424,17.9574,336.60,72.3,53,636000,255.1
160,639900,,,,,,,,,342.03,69.7,62,640000,255.7
161,643900,376.249853,382.740773,-148.844110,147.4145,147.4094,3903.6317,3908.9467,20.3725,277.03,60.6,70,644000,257.6
162,647900,374.607591,378.725393,-148.838537,147.4875,147.4749,3881.3921,3688.0889,17.9503,305.44,63.4,62,648000,259.5
163,651900,377.175574,381.706710,-148.966321,147.5651,147.5781,3933.0889,4209.1296,19.9542,289.44,59.6,60,652000,261.3
164,655900,377.007107,378.607559,-149.210944,147.7550,147.7601,4132.2479,3901.7554,19.6002,319.25,63.7,75,656000,263.2
165,659900,,,,,,,,,305.87,59.1,60,660000,263.7
166,663900,376.094212,374.905768,-149.195019,147.9650,147.9641,4097.3181,3941.4242,18.3000,331.42,64.9,53,664000,265.6
167,667900,378.675984,381.300441,-149.457764,147.9819,147.9970,4168.6216,4163.0422,18.2756,338.21,67.0,62,668000,267.6
168,671900,373.499240,376.964969,-149.450821,148.0612,148.0696,3624.5849,3740.4913,17.0951,362.37,70.8,58,672000,269.5
169,675900,378.582294,383.378009,-149.634029,148.2352,148.2276,3939.8716,4172.8537,19.2862,348.49,68.1,50,676000,271.4
170,679900,,,,,,,,,376.67,74.4,55,680000,271.9
171,683900,378.557211,382.147656,-149.637627,148.2622,148.2679,3991.9170,3861.7210,19.6773,360.35,71.7,69,684000,273.8
172,687900,374.959150,378.930778,-149.980137,148.6331,148.6317,3675.9566,3849.6370,17.1585,313.13,61.3,59,688000,275.7
173,691900,376.556615,379.065565,-150.044583,148.7283,148.7368,3907.7339,3827.6079,18.4645,319.15,62.6,69,692000,277.6
174,695900,372.798516,377.141800,-149.960106,148.6595,148.6579,3852.5172,4216.0665,20.6567,319.20,62.1,52,696000,279.5
175,699900,,,,,,,,,371.77,73.0,61,700000,280.0
176,703900,372.645537,373.807371,-150.120763,148.8824,148.8851,3810.3334,3906.2127,20.8232,347.22,67.4,51,704000,281.9
177,707900,376.044383,378.158504,-150.480899,149.1529,149.1552,3851.2270,4003.0207,20.3597,355.16,68.7,63,708000,283.8
178,711900,376.194061,380.015583,-150.576889,149.2813,149.2870,3890.3182,3833.9659,19.2242,347.98,67.6,58,712000,285.7
179,715900,380.441534,382.620675,-150.861891,149.5580,149.5480,3916.4262,4022.4205,18.6123,370.35,72.7,51,716000,287.6
180,719900,,,,,,,,,365.72,71.3,55,720000,288.2
181,723900,377.491282,377.592935,-150.757143,149.5160,149.5159,3763.7406,3654.2378,19.0600,340.14,66.2,64,724000,290.1
182,727900,378.621193,379.461823,-150.924564,149.6844,149.6950,4009.8847,3773.6378,19.4977,354.31,69.4,67,728000,292.0
183,731900,373.326236,374.783479,-151.140966,149.9018,149.8942,3766.2286,4070.3022,17.7265,294.85,56.5,81,732000,293.9
184,735900,381.692069,383.513296,-151.220362,150.0098,150.0105,3817.4153,3833.1946,18.3372,287.90,55.2,69,736000,295.8
185,739900,,,,,,,,,294.51,55.8,67,740000,296.3
186,743900,375.107805,377.131081,-151.432812,150.2244,150.2217,3853.9411,4080.5026,17.8598,304.54,58.7,57,744000,298.2
187,747900,371.766926,376.578376,-151.562489,150.3358,150.3329,3611.7767,3615.5956,16.8636,317.07,61.8,71,748000,300.1
188,751900,382.014401,385.107967,-151.499670,150.2960,150.2905,3456.0726,3860.5138,15.5514,297.24,57.6,69,752000,302.0
189,755900,384.886313,384.132913,-151.824204,150.5877,150.5920,3815.2393,3844.5741,18.6839,319.28,63.8,54,756000,303.9
190,759900,,,,,,,,,323.34,64.0,72,760000,304.4
191,763900,379.956944,382.164500,-152.033301,150.8741,150.8828,3593.8124,3737.6075,17.7401,333.53,65.4,55,764000,306.5
192,767900,379.173481,381.715383,-152.051643,150.8584,150.8531,3764.5235,3991.4623,18.2541,316.27,62.1,75,768000,308.4
193,771900,380.240337,382.493036,-152.199383,151.0648,151.0760,3716.5934,3770.4847,19.0898,350.42,69.1,41,772000,310.4
194,775900,380.738113,383.015843,-152.171678,150.9185,150.9229,3803.7526,3842.8837,19.4347,344.62,68.6,68,776000,312.3
195,779900,,,,,,,,,308.81,62.2,55,780000,312.8
196,783900,381.762169,383.731147,-152.334221,151.1628,151.1630,3945.8096,3910.5545,16.5208,308.70,62.6,84,784000,314.7
197,787900,379.934923,380.444709,-152.461802,151.2789,151.2776,3649.2032,3984.5351,17.0952,258.58,53.4,82,788000,316.7
198,791900,382.185461,381.951189,-152.491294,151.3174,151.3156,3687.4322,3992.9410,16.7494,256.93,52.7,55,792000,318.6
199,795900,384.826377,385.672058,-152.504373,151.2893,151.2949,3970.1587,3935.2940,18.3448,307.19,61.3,70,796000,320.4
200,799900,,,,,,,,,297.73,59.8,67,800000,321.0
201,803900,385.097853,384.791681,-152.766478,151.4404,151.4400,3970.7053,3900.6295,16.0009,295.84,59.5,63,804000,322.9
202,807900,386.676110,387.152534,-152.897612,151.6557,151.6434,4024.6435,3993.4558,16.8129,311.52,62.1,56,808000,324.8
203,811900,387.411213,388.927392,-152.804596,151.6805,151.6866,3997.6083,3869.4997,16.3527,341.58,68.8,68,812000,326.7
204,815900,387.960927,388.774931,-153.041233,151.8458,151.8476,3790.7730,4265.0116,16.4690,303.69,62.4,64,816000,328.6
205,819900,,,,,,,,,285.78,60.5,62,820000,329.1
206,823900,381.146188,382.759895,-153.133898,151.9504,151.9391,3813.1237,4005.9640,17.0217,312.22,68.4,60,824000,331.1
207,827900,387.616349,388.739958,-153.254444,152.0592,152.0661,3755.2863,3862.4904,18.7309,311.83,65.9,63,828000,333.0
208,831900,386.860342,388.133227,-153.162759,152.0834,152.0838,3610.6685,3758.7043,16.2501,287.03,59.2,77,832000,334.9
209,835900,384.916874,387.042117,-153.248694,152.0816,152.0775,3996.3118,3943.1220,17.7881,270.99,55.8,59,836000,336.7
210,839900,,,,,,,,,322.65,63.1,66,840000,337.3
211,843900,384.562430,389.632876,-153.434222,152.2629,152.2542,3822.4651,4086.9322,17.5634,309.49,61.3,69,844000,339.2
212,847900,385.703283,387.992581,-153.622724,152.3871,152.3947,4134.7465,4135.0087,19.6138,336.55,68.3,51,848000,341.1
213,851900,388.485540,391.900764,-153.631353,152.4275,152.4240,3880.5558,3653.9199,20.6799,309.07,64.7,72,852000,343.0
214,855900,382.814869,385.518123,-153.855803,152.5996,152.5984,3645.0264,4119.7485,20.9064,297.38,62.6,62,856000,344.9
215,859900,,,,,,,,,281.28,63.9,56,860000,345.5
216,863900,391.492642,392.505648,-153.972175,152.7441,152.7422,3850.4439,4355.4891,21.4389,277.20,65.7,70,864000,347.4
217,867900,389.479925,392.523998,-154.092772,152.9134,152.9137,3916.4857,4186.6020,26.3305,246.28,60.0,70,868000,349.3
218,871900,387.469491,389.674952,-154.268716,153.0231,153.0208,3829.3555,3995.1013,24.0485,243.97,59.7,51,872000,351.2
219,875900,387.595529,390.347836,-154.270766,153.0256,153.0312,4119.0212,4025.5183,27.7542,257.14,64.7,60,876000,353.0
220,879900,,,,,,,,,275.99,67.5,68,880000,353.5
221,883900,382.390796,383.217013,-154.356958,153.1766,153.1803,3783.7932,4150.6119,27.6682,257.03,63.6,61,884000,355.4
222,887900,391.523151,392.710121,-154.559395,153.3243,153.3108,4016.0280,4174.5111,26.8743,258.30,63.9,63,888000,357.4
223,891900,392.660030,393.090462,-154.666164,153.4816,153.4855,4005.8230,4200.4389,24.4215,246.04,59.6,71,892000,359.3
224,895900,386.240018,388.377816,-154.755143,153.5744,153.5707,3867.8334,4257.3861,22.7878,253.68,59.4,69,896000,361.1
225,899900,,,,,,,,,263.62,61.5,54,900000,361.7
226,903900,393.327735,395.098820,-154.546994,153.3894,153.3899,4150.6151,4264.4211,22.8759,294.37,65.2,74,904000,363.5
227,907900,393.880771,395.825938,-154.605178,153.4089,153.4091,4075.9481,4303.2997,20.8352,254.33,54.0,71,908000,365.4
228,911900,396.127913,397.395923,-154.430544,153.3169,153.3207,4275.2102,4428.4998,21.5741,278.11,56.8,73,912000,367.3
229,915900,395.197517,397.340851,-154.459464,153.3525,153.3564,4186.7348,4756.7409,22.7562,279.11,54.5,65,916000,369.2
230,919900,,,,,,,,,285.68,55.7,76,920000,369.7
231,923900,397.418932,401.418915,-154.583955,153.4108,153.4125,4342.2611,4738.9781,18.2334,278.16,54.5,71,924000,371.6
232,927900,396.259332,396.733826,-154.553832,153.3256,153.3314,4463.0219,4526.6945,19.1673,304.82,60.6,54,928000,373.6
233,931900,399.401893,401.562400,-154.461316,153.2914,153.2930,4277.0390,4745.6865,20.0120,323.64,63.6,76,932000,375.5
234,935900,393.767545,392.912642,-154.584926,153.4116,153.4094,4418.8095,4716.4370,18.8193,320.41,63.5,54,936000,377.4
235,939900,,,,,,,,,337.23,65.2,59,940000,377.9
236,943900,390.991823,390.073447,-154.528579,153.3011,153.2950,4186.1514,4515.7774,21.9617,332.48,66.2,72,944000,379.8
237,947900,391.899071,391.614838,-154.785501,153.4959,153.5022,4321.4618,4570.1706,20.1928,298.07,58.7,70,948000,381.7
238,951900,390.370951,388.502857,-154.890611,153.5523,153.5545,4241.7943,4716.0119,19.7342,298.74,58.6,64,952000,383.6
